1	v1	1	8	2	2	2.1298194	2.2611596	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
1	v2	1	8	2	2	3.7770383	2.3091343	2.5102386	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
1	v3	1	8	2	2	1.6915439	1.6178226	1.4191818	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
1	v4	1	8	2	2	3.7646431	3.8644270	4.8922769	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
1	v5	1	8	2	2	2.8675857	2.7675818	3.0810131	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
1	v6	1	8	2	2	0.8626810	2.7724710	0.0000000	3.2042172	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
1	v7	1	8	2	2	1.3809995	1.3764967	0.0000000	1.4960195	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
1	v8	1	8	2	2	0.4897442	2.6035600	0.0000000	2.8559113	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
1	v9	1	8	2	2	0.3014536	1.7817288	0.0000000	1.9664658	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
1	v10	1	8	2	2	3.0854815	1.9065043	0.0000000	0.0000000	1.7420149	0.0000000	0.0000000	0.0000000	0.0000000
1	v11	1	8	2	2	2.5715175	1.4225194	0.0000000	0.0000000	0.7091343	0.0000000	0.0000000	0.0000000	0.0000000
1	v12	1	8	2	2	1.8830354	1.3955625	0.0000000	0.0000000	0.7220282	0.0000000	0.0000000	0.0000000	0.0000000
1	v13	1	8	2	2	2.2999999	1.5733036	0.0000000	0.0000000	0.1265337	0.0000000	0.0000000	0.0000000	0.0000000
1	v14	1	8	2	2	5.1632694	4.0235331	0.0000000	0.0000000	3.8037227	0.0000000	0.0000000	0.0000000	0.0000000
1	v15	1	8	2	2	2.0856459	2.4859541	0.0000000	0.0000000	0.6644418	0.0000000	0.0000000	0.0000000	0.0000000
1	v16	1	8	2	2	1.4505378	2.1680829	0.0000000	0.0000000	0.0000000	0.9280147	0.0000000	0.0000000	0.0000000
1	v17	1	8	2	2	1.7818101	1.6606163	0.0000000	0.0000000	0.0000000	1.2281593	0.0000000	0.0000000	0.0000000
1	v18	1	8	2	2	2.5376757	2.4038494	0.0000000	0.0000000	0.0000000	1.3961024	0.0000000	0.0000000	0.0000000
1	v19	1	8	2	2	2.0462451	2.9345173	0.0000000	0.0000000	0.0000000	1.9764937	0.0000000	0.0000000	0.0000000
1	v20	1	8	2	2	1.7292380	1.8113304	0.0000000	0.0000000	0.0000000	1.0446904	0.0000000	0.0000000	0.0000000
1	v21	1	8	2	2	2.6317037	1.1751977	0.0000000	0.0000000	0.0000000	0.4762171	0.0000000	0.0000000	0.0000000
1	v22	1	8	2	2	2.3187915	2.0762493	0.0000000	0.0000000	0.0000000	0.0000000	1.4573630	0.0000000	0.0000000
1	v23	1	8	2	2	2.9797163	1.4072317	0.0000000	0.0000000	0.0000000	0.0000000	1.4056677	0.0000000	0.0000000
1	v24	1	8	2	2	2.5835118	2.0049659	0.0000000	0.0000000	0.0000000	0.0000000	1.9303732	0.0000000	0.0000000
1	v25	1	8	2	2	4.1320604	2.7563242	0.0000000	0.0000000	0.0000000	0.0000000	2.6810322	0.0000000	0.0000000
1	v26	1	8	2	2	0.9456220	1.4544502	0.0000000	0.0000000	0.0000000	0.0000000	1.3766097	0.0000000	0.0000000
1	v27	1	8	2	2	2.2696558	1.9200511	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	1.8062777	0.0000000
1	v28	1	8	2	2	3.4130082	2.3033080	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	1.8095293	0.0000000
1	v29	1	8	2	2	0.9518842	0.9087558	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.9592391	0.0000000
1	v30	1	8	2	2	2.0764506	2.0855614	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	2.3323175	0.0000000
1	v31	1	8	2	2	2.9994139	2.0185086	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	1.5441700	0.0000000
1	v32	1	8	2	2	4.5079071	2.4668082	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	2.5824724
1	v33	1	8	2	2	4.0998702	2.9895157	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	2.7260320
1	v34	1	8	2	2	2.9520580	1.6743724	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	1.3003846
1	v35	1	8	2	2	3.2221042	1.4037989	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.4444398
0	Group1	1	8	0	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	1.0000000	0.0000000	1.0000000	0.0000000	0.0000000	1.0000000	0.0000000	0.0000000	0.0000000	1.0000000	0.0000000	0.0000000	0.0000000	0.0000000	1.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	1.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	1.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	1.0000000
