0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	3	0	0	1	0
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	4	0	0	0	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
0	34	0	0	1	1
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	0	1	0	0	0
3	3	1	0	1	0
3	3	1	0	1	0
3	3	1	0	1	0
3	3	1	0	1	0
3	3	1	0	1	0
3	3	1	0	1	0
3	3	1	0	1	0
3	3	1	0	1	0
3	3	1	0	1	0
3	3	1	0	1	0
3	3	1	0	1	0
3	3	1	0	1	0
3	3	1	0	1	0
3	4	1	0	0	1
3	4	1	0	0	1
3	4	1	0	0	1
3	4	1	0	0	1
3	4	1	0	0	1
3	4	1	0	0	1
3	4	1	0	0	1
3	4	1	0	0	1
3	4	1	0	0	1
3	4	1	0	0	1
3	4	1	0	0	1
3	4	1	0	0	1
3	4	1	0	0	1
3	4	1	0	0	1
3	4	1	0	0	1
3	34	1	0	1	1
3	34	1	0	1	1
3	34	1	0	1	1
3	34	1	0	1	1
3	34	1	0	1	1
3	34	1	0	1	1
3	34	1	0	1	1
3	34	1	0	1	1
3	34	1	0	1	1
3	34	1	0	1	1
3	34	1	0	1	1
3	34	1	0	1	1
3	34	1	0	1	1
3	34	1	0	1	1
3	34	1	0	1	1
4	0	0	1	0	0
4	0	0	1	0	0
4	0	0	1	0	0
4	0	0	1	0	0
4	0	0	1	0	0
4	0	0	1	0	0
4	0	0	1	0	0
4	0	0	1	0	0
4	0	0	1	0	0
4	0	0	1	0	0
4	0	0	1	0	0
4	0	0	1	0	0
4	0	0	1	0	0
4	3	0	1	1	0
4	3	0	1	1	0
4	3	0	1	1	0
4	3	0	1	1	0
4	4	0	1	0	1
4	4	0	1	0	1
4	4	0	1	0	1
4	4	0	1	0	1
4	4	0	1	0	1
4	4	0	1	0	1
4	4	0	1	0	1
4	4	0	1	0	1
4	4	0	1	0	1
4	4	0	1	0	1
4	4	0	1	0	1
4	4	0	1	0	1
4	4	0	1	0	1
4	4	0	1	0	1
4	4	0	1	0	1
4	34	0	1	1	1
4	34	0	1	1	1
4	34	0	1	1	1
4	34	0	1	1	1
4	34	0	1	1	1
4	34	0	1	1	1
4	34	0	1	1	1
4	34	0	1	1	1
4	34	0	1	1	1
4	34	0	1	1	1
4	34	0	1	1	1
4	34	0	1	1	1
4	34	0	1	1	1
4	34	0	1	1	1
4	34	0	1	1	1
4	34	0	1	1	1
4	34	0	1	1	1
4	34	0	1	1	1
4	34	0	1	1	1
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
34	0	1	1	0	0
