1064	118	1	0	9	9	9	9	1	1	2	9	9	9	9	1	0	1	1	1	1	1	0	1	9	9	9	9	9	9	1	9	9
1064	124	9	9	9	9	9	9	1	1	2	9	9	9	9	9	1	1	2	1	9	9	9	9	1	1	1	0	1	1	9	0	0
1064	122	1	0	1	1	0	0	9	9	9	0	1	1	1	1	9	9	9	9	1	2	1	1	9	9	9	9	9	9	0	9	9
1014	20	9	9	9	9	9	9	1	9	0	9	9	9	9	9	0	0	2	1	9	9	9	9	0	1	1	1	0	0	9	0	1
1014	21	0	0	0	9	0	9	9	9	9	0	0	0	9	0	9	9	9	9	1	0	9	0	9	9	9	9	9	9	0	9	9
1014	19	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	1	2	0	0	1	1	1	0	9	0	0	0	1
1014	16	9	9	9	9	9	9	1	0	0	9	9	9	9	9	9	1	1	1	9	9	9	9	1	1	1	0	0	0	9	0	0
1014	6	1	0	1	1	9	9	9	9	9	1	0	1	1	1	9	9	9	9	1	0	9	0	9	9	9	9	9	9	0	9	9
1014	11	9	9	1	1	0	0	0	1	9	0	0	1	0	9	2	1	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9
1014	23	1	0	9	9	9	9	9	9	9	9	9	9	9	1	9	9	9	9	1	2	0	1	1	1	1	0	9	1	1	0	0
1014	29	0	0	9	9	9	9	1	9	0	9	9	9	9	1	9	1	1	1	1	2	9	1	9	9	9	9	9	9	0	9	9
1014	5	0	0	0	0	0	0	9	9	9	0	0	1	0	9	9	9	9	9	0	0	0	1	9	9	9	9	9	9	0	9	9
1014	9	9	9	1	0	0	9	0	9	9	1	0	1	0	9	9	1	2	0	9	9	9	9	9	9	9	9	9	9	9	9	9
1014	17	1	0	9	9	9	9	9	9	9	9	9	9	9	0	9	9	9	9	1	2	2	1	0	1	1	0	0	0	0	9	0
1014	15	1	0	9	9	9	9	0	9	0	9	9	9	9	1	9	1	2	9	1	2	9	1	9	9	9	9	9	9	0	9	9
1014	28	9	9	9	9	9	9	0	9	0	9	9	9	9	9	9	9	1	9	9	9	9	9	1	1	0	0	0	0	9	0	0
1014	3	0	0	0	9	0	0	9	9	9	0	0	0	0	1	9	9	9	9	1	9	9	1	9	9	9	9	9	9	0	9	9
1014	24	9	9	1	0	0	9	0	0	0	0	0	1	0	9	9	1	9	0	9	9	9	9	9	9	9	9	9	9	9	9	9
1054	94	9	9	9	9	9	9	1	0	0	9	9	9	9	9	2	1	2	1	9	9	9	9	0	1	1	0	0	1	9	0	0
1054	106	1	1	1	1	0	9	9	9	9	1	1	1	1	1	9	9	9	9	1	2	0	0	9	9	9	9	9	9	0	9	9
1054	99	9	9	1	1	1	1	0	9	9	0	0	1	0	9	9	0	0	1	9	9	9	9	9	9	9	9	9	9	9	9	9
1054	80	1	1	9	9	9	9	9	9	9	9	9	9	9	1	9	9	9	9	1	2	1	1	1	1	1	1	0	1	1	0	1
1054	102	1	1	9	9	9	9	0	9	0	9	9	9	9	1	1	1	2	1	1	2	1	1	9	9	9	9	9	9	0	9	9
1054	82	9	9	9	9	9	9	1	0	0	9	9	9	9	9	1	1	1	1	9	9	9	9	0	1	1	0	0	0	9	0	1
1054	91	1	0	1	0	0	1	9	9	9	0	0	1	9	0	9	9	9	9	1	2	0	1	9	9	9	9	9	9	0	9	9
1054	92	9	9	1	1	9	9	0	0	0	1	0	1	1	9	1	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9
1054	83	1	1	9	9	9	9	9	9	9	9	9	9	9	1	9	9	9	9	1	0	9	1	1	1	1	1	0	0	0	0	1
1054	90	1	1	9	9	9	9	1	9	0	9	9	9	9	0	9	1	1	1	1	1	0	0	9	9	9	9	9	9	0	9	9
1054	86	1	0	0	0	1	0	9	9	9	0	1	1	0	1	9	9	9	9	1	1	9	1	9	9	9	9	9	9	0	9	9
1054	105	9	9	0	9	0	9	0	0	0	0	0	1	9	9	9	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9
1054	95	1	1	9	9	9	9	1	9	9	9	9	9	9	9	1	1	2	0	1	2	0	1	9	9	9	9	9	9	0	9	9
1054	96	1	1	0	1	0	1	9	9	9	1	0	1	0	1	9	9	9	9	1	2	1	1	9	9	9	9	9	9	1	9	9
2094	755	1	1	9	9	9	9	0	9	9	9	9	9	9	0	9	1	0	9	1	2	0	1	9	9	9	9	9	9	0	9	9
2094	779	0	0	1	1	0	0	9	9	9	1	0	1	0	0	9	9	9	9	1	0	0	0	9	9	9	9	9	9	0	9	9
2094	772	0	0	9	9	9	9	9	9	9	9	9	9	9	1	9	9	9	9	1	2	0	1	1	1	1	0	9	0	0	0	1
2094	760	0	9	9	9	9	9	1	9	9	9	9	9	9	0	9	0	0	0	0	0	0	0	9	9	9	9	9	9	0	9	9
2094	768	9	9	9	9	9	9	1	9	0	9	9	9	9	9	9	1	1	1	9	9	9	9	1	1	1	1	1	0	9	0	0
2094	773	1	0	0	0	9	9	9	9	9	1	0	1	0	0	9	9	9	9	9	1	0	0	9	9	9	9	9	9	0	9	9
2094	754	1	0	9	9	9	9	9	9	9	9	9	9	9	1	9	9	9	9	0	2	0	1	1	1	1	0	0	0	0	0	0
2094	765	1	1	9	9	9	9	0	9	0	9	9	9	9	0	0	1	2	1	1	2	0	1	9	9	9	9	9	9	1	9	9
2094	764	9	9	9	9	9	9	0	0	0	9	9	9	9	9	1	1	2	1	9	9	9	9	1	1	0	0	1	0	9	0	0
2094	777	0	0	9	9	9	9	9	9	9	0	0	1	9	1	9	9	9	9	9	2	9	0	9	9	9	9	9	9	0	9	9
2094	778	0	0	9	9	9	9	9	9	9	9	9	9	9	1	9	9	9	9	0	0	0	1	1	1	1	0	1	0	0	0	1
2094	762	9	9	9	9	9	9	0	0	9	9	9	9	9	9	0	0	1	1	9	9	9	9	1	1	0	0	0	9	9	0	0
2094	753	1	1	1	1	0	9	9	9	9	1	0	1	9	0	9	9	9	9	1	2	9	1	9	9	9	9	9	9	0	9	9
2094	769	9	9	0	1	9	9	0	9	0	0	0	1	0	9	9	0	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9
2092	742	9	9	9	9	9	9	1	1	0	9	9	9	9	9	1	1	2	1	9	9	9	9	1	1	1	0	1	0	9	0	1
