5.33561e-03,-4.52069e-04,-2.27194e-04,-3.36467e-05,-1.56444e-04,2.28732e-06,1.77073e-04,2.16695e-04,2.32853e-04,6.95345e-04,3.28244e-04,2.99560e-04,1.82109e-04,9.38468e-05,3.32993e-04,-2.28149e-03,2.29589e-03,1.00214e-03,-2.17521e-03,3.05348e-04,1.85625e-03,-1.55955e-03,-3.01841e-03,-7.29768e-03,2.10903e-03,1.94457e-03,5.56618e-05,3.30326e-04,1.15801e-04,-6.49288e-05,-1.27490e-04,-1.64742e-04,-1.23378e-03,-3.87435e-04,-4.10520e-04,-1.85774e-04,1.40305e-04,-3.09339e-04,
-4.52069e-04,4.41588e-03,-2.67688e-04,-1.14598e-04,-3.48043e-04,-8.61959e-05,-2.63169e-04,1.72190e-04,-1.20418e-04,-1.11201e-04,7.19237e-05,1.71316e-06,-1.14965e-04,2.80312e-05,1.04817e-05,-2.28110e-03,1.21350e-03,1.45065e-03,-2.81078e-03,-6.09701e-04,-2.10961e-03,5.73951e-04,1.16875e-03,1.82566e-03,-7.16928e-03,2.51881e-03,-1.57752e-05,6.10137e-04,7.05564e-05,3.79384e-04,-1.24381e-04,2.17123e-04,4.03807e-04,-2.07957e-06,7.00729e-05,1.87948e-04,-2.26756e-05,8.22607e-05,
-2.27194e-04,-2.67688e-04,3.41820e-03,-6.76861e-05,-1.60771e-04,-5.10724e-05,-1.15877e-04,1.43877e-04,6.47630e-05,-1.04891e-05,8.54577e-05,-7.98280e-06,7.34723e-05,5.06271e-05,1.78916e-05,-1.93657e-03,6.45823e-04,8.93412e-04,-1.56220e-03,-3.96844e-04,-1.01389e-03,2.62639e-04,6.53390e-04,1.31129e-03,1.90729e-03,-6.40093e-03,9.07115e-05,3.21036e-04,1.75430e-05,1.98579e-04,-8.41533e-05,-4.05563e-05,2.00125e-04,-2.29123e-05,1.21227e-04,-8.08916e-05,-5.79499e-05,1.32211e-05,
-3.36467e-05,-1.14598e-04,-6.76861e-05,4.56507e-03,-1.07287e-03,2.26560e-04,3.59838e-04,4.87978e-04,3.60691e-04,1.28104e-04,2.43135e-04,1.99387e-04,-1.46051e-04,2.26040e-04,1.38595e-04,1.55477e-04,1.78793e-03,-3.03187e-03,3.59602e-03,4.74152e-04,2.25215e-03,-7.07177e-04,-1.19550e-03,3.27999e-05,2.10960e-04,2.33591e-04,-1.09713e-02,4.73810e-03,1.04010e-03,-2.83737e-04,-4.32087e-04,-3.64399e-04,6.35480e-05,-2.21402e-04,-2.29277e-04,4.65277e-04,-3.97282e-04,-8.89121e-05,
-1.56444e-04,-3.48043e-04,-1.60771e-04,-1.07287e-03,6.60889e-03,5.17372e-05,1.61733e-03,4.86395e-04,-1.56701e-04,8.60800e-05,1.40470e-04,4.58858e-04,7.00979e-04,1.48934e-04,7.94637e-04,1.61558e-04,3.23276e-03,-4.79869e-03,1.00557e-02,1.84906e-04,2.13119e-03,-1.11789e-03,-1.48363e-03,5.24031e-05,6.82848e-04,8.83058e-05,8.74314e-03,-1.09173e-02,2.15196e-03,-1.70062e-03,-3.67495e-04,4.37127e-04,2.14714e-04,-3.65939e-05,-4.89766e-04,-1.32695e-03,8.39788e-05,-9.11126e-04,
2.28732e-06,-8.61959e-05,-5.10724e-05,2.26560e-04,5.17372e-05,4.65569e-03,2.35639e-04,2.36381e-04,1.21778e-04,1.19230e-04,2.13259e-05,2.21904e-04,2.44746e-05,1.26062e-04,1.55831e-04,-6.86305e-05,1.11394e-03,-1.51428e-03,2.02390e-03,2.36262e-04,9.53580e-04,-3.14003e-04,-5.80113e-04,-9.92927e-05,2.74764e-04,2.76358e-04,8.10226e-04,9.42686e-04,-1.12912e-02,-2.01044e-04,-2.05581e-04,-7.09688e-05,-2.74200e-05,9.36737e-05,-2.66548e-04,-7.07851e-05,-1.30011e-04,-1.20443e-04,
1.77073e-04,-2.63169e-04,-1.15877e-04,3.59838e-04,1.61733e-03,2.35639e-04,1.62867e-02,-4.98113e-03,-1.23862e-03,4.38765e-04,1.10750e-03,7.60812e-04,5.37979e-04,-1.17179e-04,-1.52822e-04,-4.39617e-04,2.66672e-03,-3.39019e-03,6.43306e-03,2.97562e-03,1.33499e-02,-4.48718e-03,-5.82165e-03,-3.91923e-04,6.88551e-04,4.01897e-04,8.44242e-04,-2.80956e-03,2.43800e-04,-1.83085e-02,7.46894e-03,2.22535e-03,1.73760e-04,-1.23227e-03,-4.17077e-04,-7.59125e-04,6.35175e-04,7.46984e-04,
2.16695e-04,1.72190e-04,1.43877e-04,4.87978e-04,4.86395e-04,2.36381e-04,-4.98113e-03,1.30298e-02,-1.32169e-03,1.17285e-03,2.28258e-04,6.01818e-04,-4.41972e-04,-5.16155e-05,-2.15318e-04,-1.47594e-03,2.29941e-03,-1.07524e-03,1.03467e-03,2.02045e-03,1.22103e-02,-3.58096e-03,-5.00033e-03,-3.58926e-04,-9.55948e-05,-1.35541e-05,-7.84124e-04,-3.50432e-04,-1.09131e-04,6.76624e-03,-1.54201e-02,2.62054e-03,-1.06404e-03,6.90933e-05,-5.08830e-04,6.69452e-04,6.96832e-04,9.88643e-04,
2.32853e-04,-1.20418e-04,6.47630e-05,3.60691e-04,-1.56701e-04,1.21778e-04,-1.23862e-03,-1.32169e-03,9.00405e-03,7.09294e-04,2.68334e-04,2.28079e-04,-1.31598e-04,3.26511e-04,1.29228e-05,-1.85786e-04,2.15772e-04,-5.70864e-04,5.26845e-04,6.26890e-04,7.27489e-03,-2.12116e-03,-2.66367e-03,-3.86870e-04,2.99462e-04,-4.20399e-05,-1.11649e-03,6.22246e-04,-2.88059e-04,1.97610e-03,2.49125e-03,-1.08514e-02,-6.09675e-04,-1.18943e-04,-6.96233e-05,2.92080e-04,-5.39140e-04,4.27945e-04,
6.95345e-04,-1.11201e-04,-1.04891e-05,1.28104e-04,8.60800e-05,1.19230e-04,4.38765e-04,1.17285e-03,7.09294e-04,8.98657e-03,-2.38878e-03,-1.90561e-03,-2.21680e-04,-4.52890e-05,-6.56711e-04,-4.17075e-04,2.68766e-04,-1.78116e-04,-5.08829e-04,5.79824e-04,5.01766e-03,-4.29253e-04,2.75881e-03,-1.04601e-03,4.65042e-04,5.23137e-04,1.74217e-04,1.44694e-04,-2.11034e-04,-2.35303e-04,-1.16501e-03,-6.72177e-04,-1.21829e-02,5.12708e-03,4.92288e-03,3.23269e-04,4.12985e-04,1.37505e-03,
