0.10582001 0.66668763 1.6216673 3.0220887 0.40882646 1.0222119 1.4182855 2.4918696 0.5619498 1.0250794 1.7653915 2.3784754 0.63434735 1.2382694 1.5481862 3.0830802 0.61890642 1.0639264 1.3333203 2.356243 2.1707036 2.93583 2.5542489 2.5817916 1.5869811 1.4239384 1.0917341 1.3496646 0.043079307 0.0006400807 0.26609362 -0.008951409 -1.2692994 -1.2568226 -1.1719052 -1.3757232 -2.4209826 -2.2809393 -2.3218909 -2.2659574 0.20731631 0.28003998 0.30544512 0.56150102 0.17256598 0.20084278 0.23255565 0.40608562 0.14302569 0.17896187 0.26812765 0.37039009 0.16736605 0.21377024 0.24625238 0.54227256 0.22779287 0.23619307 0.26014545 0.39348076 0.19107118 0.29265961 0.3079211 0.43588624 0.16064816 0.17810153 0.18273785 0.26474769 0.12398753 0.14055814 0.17799533 0.21043055 0.15313035 0.18032761 0.19273912 0.23121057 0.23121057 0.24327935 0.26394141 0.32816655 40 -2738.939 5557.8781 5706.0294 5579.173 0 0.02321143
0.41024033 2.0485432 1.9281483 3.0591782 0.32752652 1.0042532 1.4992518 1.7279626 0.41114999 1.1761532 1.6263128 2.7325513 0.64055639 1.0082331 1.3621332 2.7938419 0.38027948 1.0410218 1.4356299 2.0440479 2.3442595 3.2710781 2.9909757 2.8082871 1.2386652 1.3863304 1.1363062 0.94965886 -0.13385288 0.1252933 0.066223175 0.19955051 -1.5645541 -1.1335437 -1.0951267 -1.543891 -2.5502053 -2.4725663 -2.4300446 -1.9223494 0.22279456 0.415744 0.3779546 0.57347605 0.15451648 0.19574432 0.23733381 0.26332933 0.13469195 0.19054881 0.24138308 0.43234609 0.17937781 0.18904811 0.22494311 0.47616586 0.23984353 0.25247209 0.28592764 0.34079105 0.21421758 0.45685741 0.40150109 0.48066302 0.1423524 0.17604386 0.1905014 0.19538588 0.12044145 0.14786122 0.17000938 0.23451587 0.168125 0.16382643 0.18112139 0.23193685 0.23193685 0.26343052 0.28824673 0.28099083 40 -2745.7301 5571.4602 5719.6115 5592.7551 0 0.021275355
0.43141366 0.92472518 1.4957657 2.1308105 0.45984314 1.2035014 2.3471686 2.1474052 0.65826794 1.0001736 1.5006845 2.6025466 0.65861814 1.1848873 1.8785259 2.6496761 0.61174527 1.8043264 2.433047 3.546171 2.3059659 2.1640811 2.0888722 2.0965195 1.3619491 1.5795019 1.6883919 0.89390403 -0.028120483 -0.075749035 0.087688927 -0.084096691 -1.3605483 -1.1568338 -1.3492549 -1.4252364 -2.4254141 -3.0662825 -2.8159324 -3.0390293 0.22086293 0.2283748 0.27662038 0.37754676 0.16335802 0.22321947 0.39358331 0.33252811 0.14622545 0.17229833 0.22516977 0.39690198 0.16689008 0.19790495 0.27770693 0.40399856 0.22393997 0.34860673 0.40744685 0.6566393 0.21163882 0.22587447 0.25663077 0.31048769 0.15117033 0.19805656 0.28642922 0.21978181 0.12694299 0.13982932 0.16348966 0.22512843 0.15796609 0.17266876 0.22069787 0.23077644 0.23077644 0.39419077 0.39789139 0.53862877 40 -2731.3998 5542.7996 5690.9509 5564.0945 0 0.017453792
0.54631133 0.83086371 1.9649818 2.5833196 0.52369156 0.97030952 1.7938446 3.0071055 0.44224568 0.88702698 1.9503444 3.1183543 0.31044688 0.73721774 1.7660556 2.5194387 0.41248635 0.74799914 1.3926967 2.5719067 2.61361 2.6727965 2.5576442 3.1293196 1.3182911 1.472046 1.4039826 1.2947916 -0.013549071 -0.17390123 0.13252263 0.52475221 -1.1399103 -1.2425616 -1.3230257 -1.2636027 -2.655979 -2.1926398 -2.1924357 -2.5931769 0.24122443 0.24644795 0.3326003 0.47841038 0.16041084 0.19059943 0.27221537 0.49633579 0.13610197 0.16648838 0.28974904 0.52532487 0.15154345 0.17612622 0.28838522 0.42262718 0.25731429 0.22488636 0.27614825 0.49868754 0.24695903 0.26999014 0.33247776 0.47565723 0.15109985 0.17759259 0.21860868 0.29342916 0.12087135 0.13565932 0.18713884 0.26197205 0.13818743 0.15638394 0.21749277 0.24477072 0.24477072 0.21831378 0.25958688 0.41220555 40 -2697.1524 5474.3048 5622.4561 5495.5998 0 0.021354431
0.36991562 0.97839538 1.4730693 3.3398662 0.22493184 0.90505507 1.5646433 2.2294749 0.45032654 1.1021799 1.4557663 2.9880741 0.796675 1.0823481 1.2891295 2.4691581 0.14369853 0.9631026 2.2508354 2.465822 2.3667086 2.2185902 2.2837584 3.1169992 1.4621542 1.1774164 1.2092496 1.2141617 0.15213238 -0.30048903 -0.055957615 0.033723864 -1.2643047 -1.1231022 -1.1557481 -1.4679743 -2.2914303 -2.6653353 -2.9707931 -2.384339 0.22449286 0.22978651 0.28192288 0.66658233 0.16248483 0.18330759 0.25053334 0.35611753 0.13681527 0.18498026 0.2227222 0.49848625 0.17624549 0.19465542 0.21696267 0.39446464 0.21715109 0.26082241 0.41229079 0.42541137 0.21431294 0.23279931 0.2742366 0.5543534 0.1497945 0.16087539 0.19729067 0.24125574 0.12141598 0.14573198 0.16092693 0.24846668 0.1596974 0.16686629 0.17945215 0.20120581 0.20120581 0.27938478 0.41654734 0.36133102 40 -2766.1854 5612.3707 5760.522 5633.6656 0 0.013627831
0.6946324 1.2958931 1.5901986 3.4780136 0.67031897 0.94182157 2.2893254 2.4508705 0.50767687 0.90308704 1.842183 3.5058796 0.41616656 1.4939099 1.8181396 2.3190357 0.49015035 1.0551113 1.1549814 2.2181718 2.4240454 2.7908828 2.3792276 2.9657766 1.2617662 1.2731104 1.8238028 1.2632145 0.040981057 0.15093958 0.19631593 0.31571885 -1.1046691 -1.3944636 -1.2345525 -0.99485372 -2.3689972 -2.5596438 -2.0001931 -2.5849796 0.22779626 0.28446844 0.28731762 0.67629149 0.16573624 0.18232053 0.35757763 0.36668181 0.13792011 0.16369101 0.26484022 0.59242955 0.15204053 0.2445242 0.28641681 0.35401999 0.22757112 0.26380698 0.23722571 0.42235002 0.23557414 0.31668419 0.28924006 0.54800996 0.15410683 0.16625857 0.28505364 0.25453801 0.12254693 0.13619172 0.18242641 0.28470051 0.13951715 0.20379067 0.21661846 0.22027209 0.22027209 0.27500955 0.22695209 0.38211547 40 -2719.0123 5518.0247 5666.176 5539.3196 0 0.014055038
0.46260118 0.88052802 1.6021336 1.7014383 0.57730817 0.89233809 1.2780714 2.0018832 0.61328357 0.88316255 1.3540564 1.8315094 0.61749401 0.81115816 1.7627589 2.6555857 0.46669351 1.0606343 1.8813474 2.9384356 2.1618812 3.074575 2.5946369 2.2483109 1.0457275 1.158985 1.2115446 0.94812348 0.14541788 -0.000286164 0.21496581 -0.19613205 -1.1930029 -1.0794569 -1.2781306 -1.6054379 -3.2156141 -2.4151824 -2.8955715 -3.0619982 0.21278712 0.30710218 0.32606936 0.31868577 0.15995159 0.18334427 0.22171685 0.32142636 0.14757536 0.1669812 0.21438212 0.27902605 0.16607187 0.17486022 0.28362355 0.44865296 0.32364968 0.25221004 0.36907223 0.59901955 0.20138301 0.33247343 0.32876125 0.2951897 0.14251456 0.15986991 0.18250305 0.21465662 0.12585923 0.13499488 0.15695964 0.18218496 0.14962173 0.1529794 0.21612446 0.31946247 0.31946247 0.25912004 0.38254616 0.53111196 40 -2766.9312 5613.8624 5762.0137 5635.1573 0 0.013172645
0.70538022 1.2372662 1.4541563 2.2857814 0.51366592 1.0763129 1.3648022 2.0806135 0.62114774 1.0510881 1.4602166 2.8751189 0.66223877 0.8388887 1.4218956 2.4818673 0.64214672 0.64850005 1.2610375 2.7207927 2.6005418 2.7818184 2.2736001 2.2016246 1.1817895 1.31007 1.4235905 1.0363761 0.091078351 -0.10516901 0.18461805 -0.10550822 -1.1195584 -1.2304794 -1.5795826 -1.3254491 -2.7584272 -2.3550502 -2.3027297 -2.8036932 0.2557182 0.29684609 0.28256444 0.40629041 0.16156271 0.2040469 0.23708294 0.32679925 0.14736655 0.1817695 0.22711228 0.47171504 0.16397267 0.17798201 0.2422467 0.41082262 0.25629269 0.22213789 0.25537648 0.52238341 0.25666465 0.31722361 0.27316209 0.33471342 0.14550034 0.17611487 0.19862197 0.22187903 0.12588623 0.14197007 0.16183557 0.24121061 0.14795817 0.15967478 0.2090998 0.26900189 0.26900189 0.22653399 0.25888557 0.44907518 40 -2755.3182 5590.6364 5738.7877 5611.9313 0 0.019353516
0.38400689 0.96896752 0.89441137 2.0497394 0.50117614 0.99721296 1.6917236 1.9329609 0.61079398 1.0740431 2.013727 1.886868 0.42716062 0.97590463 1.4348409 3.0077237 0.4557226 0.86794712 1.471183 2.8416819 2.108274 2.2197193 2.2739517 2.2894486 1.2545368 1.029593 1.3163471 0.77909584 0.20494021 0.14201476 0.057614879 -0.025330107 -1.1628182 -1.2398711 -1.0815059 -1.3955467 -2.6307661 -2.2846231 -2.5848721 -2.6357889 0.20263042 0.22899111 0.22840413 0.34539533 0.16055848 0.1861511 0.26903907 0.29402623 0.14722846 0.18459171 0.30974655 0.28699148 0.15738938 0.19497026 0.23801521 0.54120103 0.25659957 0.23672099 0.30091939 0.53820953 0.19355123 0.23341957 0.23405816 0.31201307 0.14779224 0.15872533 0.20983558 0.19860843 0.12605498 0.14306476 0.1903322 0.18340152 0.14199318 0.16738917 0.18458421 0.24464967 0.24464967 0.23389807 0.30569593 0.43412076 40 -2826.5086 5733.0171 5881.1684 5754.3121 0 0.024662474
0.47587595 1.1448578 1.6679258 2.7566115 0.88840662 1.0003303 1.383499 2.8361434 0.38073701 1.0441318 1.4977886 3.6661135 0.39432337 1.0052851 1.6667482 2.183102 0.026150435 0.95043977 1.3863338 2.7662059 2.2540596 2.4038003 2.4272623 2.3960391 1.2784073 1.1000595 0.87374665 0.91256496 -0.1496462 -0.041766884 -0.097405236 -0.35916285 -1.1181801 -1.2324059 -1.351006 -1.3057921 -2.4434802 -2.7006483 -2.4954462 -2.897636 0.21786079 0.25758736 0.31250771 0.51627444 0.18558927 0.18890914 0.22191559 0.45184128 0.13308558 0.17819276 0.22577137 0.65331659 0.15035454 0.18934332 0.26121656 0.33921359 0.2286757 0.25504893 0.27328009 0.54051417 0.20941331 0.26294228 0.30322667 0.40616084 0.16482232 0.16212139 0.1730792 0.26395099 0.11984984 0.14153618 0.16307469 0.29518941 0.13928183 0.16730976 0.20904671 0.21295097 0.21295097 0.28037099 0.28542063 0.47469939 40 -2774.72 5629.44 5777.5913 5650.735 0 0.015766769
