1	v1	1	1	1	2	-1.0462174	-0.3322524	2.0372697
1	v2	1	1	1	2	-1.7894880	2.8006138	0.9397450
1	v3	1	1	1	2	-1.1262644	-0.8337292	1.7070057
1	v4	1	1	1	2	-0.8032675	0.4876680	1.6466326
1	v5	1	1	1	2	-0.9535708	-0.3123289	1.5221463
1	v6	1	1	1	2	-0.9392692	1.8534103	1.3740704
1	v7	1	1	1	2	-1.6678134	4.0594523	1.3005731
1	v8	1	1	1	2	-0.8138309	1.1652913	1.0855601
1	v9	1	1	1	2	-1.7828424	3.2267987	1.4659823
1	v10	1	1	1	2	-1.1847716	2.2113432	1.1615441
1	v11	1	1	1	2	-1.2266528	-1.1783660	1.9474138
1	v12	1	1	1	2	-1.2741262	-0.3451351	1.6874990
0	Grade4	1	1	1	81	4.0000000	0.0000000	1.0000000	3.8101459e-46	6.3367894e-07	7.7792668e-06	4.5911913e-05	1.7450418e-04	4.8311995e-04	1.0454564e-03	1.8542360e-03	2.7925528e-03	3.6739816e-03	4.3248857e-03	4.6517876e-03	4.6583281e-03	4.4177765e-03	4.0297192e-03	3.5856464e-03	3.1527392e-03	2.7732056e-03	2.4726777e-03	2.2730015e-03	2.2084779e-03	2.3475253e-03	2.8204902e-03	3.8425786e-03	5.6940787e-03	8.5979409e-03	1.2480163e-02	1.6751473e-02	2.0376947e-02	2.2346572e-02	2.2255663e-02	2.0523530e-02	1.8110482e-02	1.6052251e-02	1.5209867e-02	1.6367830e-02	2.0540957e-02	2.9123725e-02	4.3110614e-02	6.0514060e-02	7.1739832e-02	6.8235720e-02	5.5349445e-02	4.1994271e-02	3.2778550e-02	2.8113483e-02	2.6942371e-02	2.8081198e-02	3.0411858e-02	3.2760552e-02	3.3938144e-02	3.3044943e-02	2.9841828e-02	2.4864140e-02	1.9137948e-02	1.3691656e-02	9.1897146e-03	5.8495604e-03	3.5691628e-03	2.1069569e-03	1.2115686e-03	6.8112498e-04	3.7440241e-04	2.0053627e-04	1.0397673e-04	5.1720697e-05	2.4422181e-05	1.0822363e-05	4.4474261e-06	1.6742808e-06	5.7007952e-07	1.7316540e-07	4.6206493e-08	1.0635610e-08	2.0645557e-09	3.2806847e-10	4.0914680e-11	3.7503923e-12	2.2439977e-13	6.5684521e-15	9.3225652e-66
1	v1	2	1	1	2	-1.0462174	-0.3322524	2.0372697
1	v2	2	1	1	2	-1.7894880	2.8006138	0.9397450
1	v3	2	1	1	2	-1.1262644	-0.8337292	1.7070057
1	v4	2	1	1	2	-0.8032675	0.4876680	1.6466326
1	v5	2	1	1	2	-0.9535708	-0.3123289	1.5221463
1	v6	2	1	1	2	-0.9392692	1.8534103	1.3740704
1	v7	2	1	1	2	-1.6678134	4.0594523	1.3005731
1	v8	2	1	1	2	-0.8138309	1.1652913	1.0855601
1	v9	2	1	1	2	-1.7828424	3.2267987	1.4659823
1	v10	2	1	1	2	-1.1847716	2.2113432	1.1615441
1	v11	2	1	1	2	-1.2266528	-1.1783660	1.9474138
1	v12	2	1	1	2	-1.2741262	-0.3451351	1.6874990
0	Grade3	2	1	1	81	4.0000000	-0.4326507	1.3036099	1.0556549e-02	9.2204498e-03	7.8127207e-03	6.4457045e-03	5.2021801e-03	4.1307102e-03	3.2487453e-03	2.5504570e-03	2.0159759e-03	1.6195752e-03	1.3356222e-03	1.1422252e-03	1.0231518e-03	9.6884160e-04	9.7734914e-04	1.0560178e-03	1.2246953e-03	1.5212810e-03	2.0099575e-03	2.7906536e-03	4.0036169e-03	5.8149644e-03	8.3630274e-03	1.1657328e-02	1.5468685e-02	1.9307761e-02	2.2577247e-02	2.4849002e-02	2.6078204e-02	2.6605392e-02	2.6985603e-02	2.7800278e-02	2.9551850e-02	3.2617900e-02	3.7167134e-02	4.2947354e-02	4.8981314e-02	5.3479569e-02	5.4451333e-02	5.0974927e-02	4.4037587e-02	3.5916419e-02	2.8715071e-02	2.3502312e-02	2.0445113e-02	1.9309377e-02	1.9779960e-02	2.1479780e-02	2.3786700e-02	2.5667921e-02	2.5862643e-02	2.3552293e-02	1.9026786e-02	1.3576521e-02	8.6243701e-03	4.9590505e-03	2.6372909e-03	1.3274956e-03	6.4655103e-04	3.1064926e-04	1.4958448e-04	7.3054653e-05	3.6490606e-05	1.8738615e-05	9.9182844e-06	5.4139785e-06	3.0448543e-06	1.7608681e-06	1.0443655e-06	6.3334617e-07	3.9149694e-07	2.4589871e-07	1.5646592e-07	1.0057642e-07	6.5142099e-08	4.2413007e-08	2.7701161e-08	1.8115577e-08	1.1842763e-08	7.7282649e-09	5.0280793e-09
