3.90338e-05,9.67813e-05,1.29024e-04,1.55472e-04,3.60109e-04,-1.93103e-04,5.37541e-04,-1.84708e-04,-2.07456e-04,-7.58982e-04,1.08112e-02,-2.25744e-04,5.74240e-04,2.66902e-04,-2.09832e-03,-1.00428e-03,1.52648e-03,-6.99051e-04,1.30484e-03,-2.83936e-04,-2.94662e-03,1.76937e-03,6.45095e-03,4.69270e-04,3.20090e-04,1.53821e-04,1.90062e-04,-4.57632e-04,2.54491e-03,-5.85090e-04,5.30634e-04,4.67556e-04,2.71290e-03,-1.42921e-02,1.36897e-03,-4.68237e-04,-1.30606e-04,2.73367e-03,
1.49979e-04,3.54218e-05,7.77747e-05,1.51987e-04,3.24364e-04,-1.51398e-04,2.83750e-04,7.44642e-05,-1.41661e-04,-6.85014e-04,-2.25744e-04,1.19199e-02,4.82253e-04,1.91725e-04,-1.64590e-03,-8.99852e-04,1.43953e-03,-7.04667e-04,1.33326e-03,-3.35239e-04,-1.95248e-03,1.17591e-03,4.72391e-03,8.17703e-05,3.64753e-04,1.66207e-04,9.99269e-06,-4.23280e-04,2.10788e-03,-1.71274e-04,8.12419e-05,3.73031e-04,2.39371e-03,9.60474e-04,-1.70233e-02,-4.10156e-04,-6.24264e-05,2.18453e-03,
2.02631e-04,-1.65599e-04,1.08319e-04,3.25929e-04,-3.67919e-04,-5.73989e-05,1.63731e-03,-1.15517e-03,3.40447e-04,6.32200e-04,5.74240e-04,4.82253e-04,4.52011e-02,1.53673e-03,-3.16100e-03,-2.50349e-04,5.40290e-04,1.37619e-04,-2.40906e-05,-3.08433e-04,1.09688e-03,8.75927e-04,2.45644e-03,-2.03057e-04,3.64544e-04,-1.53104e-03,-1.32186e-03,8.07504e-04,3.26585e-04,-2.18300e-03,2.40322e-03,-5.33330e-04,-5.52487e-04,-1.84800e-03,-2.13378e-03,-5.38991e-02,-2.14086e-03,3.77132e-03,
2.57628e-04,-1.33578e-04,9.34228e-05,1.87817e-04,3.26618e-05,-6.01529e-05,1.04124e-03,-2.25211e-04,6.18571e-04,7.71313e-04,2.66902e-04,1.91725e-04,1.53673e-03,1.84264e-02,-2.80484e-03,-3.92737e-04,8.28438e-04,-1.36993e-04,5.37582e-04,-1.36712e-04,3.54172e-03,-9.74399e-04,-4.58248e-04,-5.67700e-04,3.26682e-04,-5.13311e-04,-1.14012e-03,1.56886e-04,4.64551e-04,-1.27798e-03,1.00724e-03,-6.72101e-04,-7.02465e-04,-4.67718e-04,-3.56764e-04,-2.02979e-03,-2.24481e-02,3.72593e-03,
1.48041e-03,-1.77262e-04,-4.18673e-04,-1.14622e-04,6.40044e-04,2.03806e-04,2.16147e-05,8.06572e-04,3.23185e-04,-3.95339e-03,-2.09832e-03,-1.64590e-03,-3.16100e-03,-2.80484e-03,1.64729e-02,-3.88360e-04,7.98152e-04,-3.38876e-04,8.65401e-04,-3.16507e-04,1.15845e-02,-6.50261e-03,-1.53330e-02,-3.49338e-03,6.52479e-04,1.45439e-03,9.83823e-04,-1.39371e-03,-1.06859e-03,4.09392e-04,-7.59810e-04,-8.62678e-05,7.10407e-03,3.43917e-03,2.95018e-03,4.66304e-03,4.79535e-03,-1.72947e-02,
-2.49453e-03,-2.31776e-03,-2.07300e-03,8.41348e-05,1.61919e-04,-2.07782e-05,-9.12487e-04,-8.89193e-04,-6.18044e-04,-1.15241e-03,-1.00428e-03,-8.99852e-04,-2.50349e-04,-3.92737e-04,-3.88360e-04,3.59204e-02,-4.32956e-02,-6.89443e-04,2.38722e-03,2.26691e-03,2.94833e-03,2.45048e-03,-1.30039e-03,1.21644e-03,1.08602e-03,8.37684e-04,-7.45580e-05,-2.45479e-04,-1.29445e-04,7.24874e-04,6.28882e-04,4.13223e-04,1.07470e-03,1.00603e-03,7.94935e-04,7.13016e-05,1.84414e-04,4.20452e-05,
2.47146e-03,1.52876e-03,8.50476e-04,1.75680e-03,2.66943e-03,8.25541e-04,1.51462e-03,8.40640e-04,6.04376e-04,1.26337e-03,1.52648e-03,1.43953e-03,5.40290e-04,8.28438e-04,7.98152e-04,-4.32956e-02,7.95492e-02,-8.70709e-03,1.44920e-02,-1.88507e-03,-6.81806e-03,-7.17890e-04,3.84853e-03,-3.81806e-03,-2.62358e-03,-1.16069e-03,-1.15468e-03,-2.86641e-03,7.19911e-04,-1.58707e-03,-5.97746e-04,-4.66503e-04,-1.25270e-03,-1.80142e-03,-1.68598e-03,-3.09109e-04,-8.23237e-04,-5.26624e-04,
1.47394e-03,1.21177e-03,9.45108e-04,-2.91580e-03,-4.30603e-03,-1.36822e-03,-1.05207e-03,-5.18385e-04,-2.21914e-05,-4.62734e-04,-6.99051e-04,-7.04667e-04,1.37619e-04,-1.36993e-04,-3.38876e-04,-6.89443e-04,-8.70709e-03,2.08067e-02,-3.08144e-02,1.30149e-03,6.41863e-03,-1.24764e-03,-5.87336e-03,-2.00304e-03,-1.87854e-03,-1.54289e-03,8.14839e-04,3.78869e-03,2.16987e-04,1.30966e-03,6.95252e-04,-4.03058e-05,2.37335e-04,7.47406e-04,6.88672e-04,-3.29671e-04,2.34038e-05,1.86664e-04,
-2.77849e-03,-2.30352e-03,-1.75732e-03,3.41483e-03,8.55894e-03,1.69279e-03,2.47549e-03,1.41403e-03,4.19504e-04,3.76097e-04,1.30484e-03,1.33326e-03,-2.40906e-05,5.37582e-04,8.65401e-04,2.38722e-03,1.44920e-02,-3.08144e-02,7.02175e-02,-3.29737e-03,-1.43604e-02,4.87283e-03,1.36929e-02,4.00377e-03,3.89092e-03,3.14996e-03,-2.27875e-03,-1.42632e-02,4.10367e-04,-2.68513e-03,-1.24399e-03,-9.45484e-06,3.60570e-04,-1.47733e-03,-1.44007e-03,2.78957e-04,-4.70572e-04,-6.09589e-04,
-2.02242e-04,-1.33006e-04,-1.57948e-04,3.73712e-05,-1.64773e-04,3.97907e-05,-4.90579e-04,-8.06935e-04,-8.22162e-04,-2.41695e-04,-2.83936e-04,-3.35239e-04,-3.08433e-04,-1.36712e-04,-3.16507e-04,2.26691e-03,-1.88507e-03,1.30149e-03,-3.29737e-03,6.27139e-03,-1.54180e-03,2.62842e-03,1.98071e-03,1.72287e-04,-4.22072e-05,3.14774e-05,1.79033e-05,5.20100e-04,-3.93808e-04,-6.41172e-04,-7.27868e-04,-1.28036e-04,1.79342e-04,3.00102e-04,3.79375e-04,4.25221e-04,-5.54591e-05,-7.98864e-06,
4.99195e-03,-6.45665e-04,-1.44456e-03,-9.23431e-04,-1.36637e-03,2.17587e-05,6.67460e-03,6.47102e-03,3.97089e-03,-4.22248e-03,-2.94662e-03,-1.95248e-03,1.09688e-03,3.54172e-03,1.15845e-02,2.94833e-03,-6.81806e-03,6.41863e-03,-1.43604e-02,-1.54180e-03,9.44858e-02,-4.14977e-02,-9.01132e-02,-1.33346e-02,1.42954e-03,3.38100e-03,6.51111e-04,2.10972e-03,-4.63715e-04,-7.11579e-03,-7.13925e-03,-3.91655e-03,5.21137e-03,3.19513e-03,1.80583e-03,-9.44942e-04,-3.18792e-03,-1.11439e-02,
-4.65477e-03,3.20262e-04,8.71451e-04,3.80990e-04,-1.10442e-04,-3.14867e-04,-4.04033e-03,-4.14639e-03,-2.37150e-03,3.23724e-03,1.76937e-03,1.17591e-03,8.75927e-04,-9.74399e-04,-6.50261e-03,2.45048e-03,-7.17890e-04,-1.24764e-03,4.87283e-03,2.62842e-03,-4.14977e-02,4.22585e-02,6.85074e-02,1.08896e-02,-1.32126e-03,-3.01191e-03,-1.11321e-03,3.51145e-04,1.61153e-03,4.35464e-03,4.84416e-03,2.41762e-03,-7.66699e-03,-3.54211e-03,-3.11228e-03,-1.47781e-03,3.59094e-04,6.28231e-03,
-8.70169e-03,7.49790e-04,2.00235e-03,9.63296e-04,1.31068e-04,-4.36351e-04,-7.65475e-03,-7.83250e-03,-4.60511e-03,1.06798e-02,6.45095e-03,4.72391e-03,2.45644e-03,-4.58248e-04,-1.53330e-02,-1.30039e-03,3.84853e-03,-5.87336e-03,1.36929e-02,1.98071e-03,-9.01132e-02,6.85074e-02,1.63223e-01,2.28090e-02,-1.84047e-03,-5.13017e-03,-2.13274e-03,3.70564e-04,2.71330e-03,8.29424e-03,9.13779e-03,4.73105e-03,-1.44342e-02,-7.54404e-03,-4.99470e-03,-3.28035e-03,3.08879e-04,1.74713e-02,
-7.97773e-03,1.80558e-03,1.60247e-03,4.03158e-04,1.72316e-04,-4.83260e-05,-8.35865e-04,-1.04609e-03,-2.76106e-04,6.67630e-04,4.69270e-04,8.17703e-05,-2.03057e-04,-5.67700e-04,-3.49338e-03,1.21644e-03,-3.81806e-03,-2.00304e-03,4.00377e-03,1.72287e-04,-1.33346e-02,1.08896e-02,2.28090e-02,2.00620e-02,-3.84687e-03,-4.30810e-03,-5.83634e-04,2.11560e-04,9.38000e-04,8.51909e-04,1.40308e-03,1.07629e-04,-3.83886e-04,-3.36319e-04,4.34876e-04,1.47680e-04,7.21443e-04,4.00397e-03,
2.17439e-03,-6.98658e-03,1.73369e-03,-7.40756e-05,4.93362e-04,2.00385e-04,1.26413e-04,1.90638e-04,-2.90786e-04,-1.29220e-04,3.20090e-04,3.64753e-04,3.64544e-04,3.26682e-04,6.52479e-04,1.08602e-03,-2.62358e-03,-1.87854e-03,3.89092e-03,-4.22072e-05,1.42954e-03,-1.32126e-03,-1.84047e-03,-3.84687e-03,2.27023e-02,-5.59437e-03,1.39436e-03,-5.94054e-04,-1.07271e-04,-1.32358e-04,-3.46188e-04,4.69774e-04,3.69733e-04,-4.10402e-04,-5.05903e-04,-3.98090e-04,-3.34666e-04,-7.03916e-04,
2.34723e-03,2.31314e-03,-6.47474e-03,1.42485e-04,4.95384e-04,1.35142e-04,3.80454e-04,7.71097e-04,-2.96443e-04,-2.21307e-04,1.53821e-04,1.66207e-04,-1.53104e-03,-5.13311e-04,1.45439e-03,8.37684e-04,-1.16069e-03,-1.54289e-03,3.14996e-03,3.14774e-05,3.38100e-03,-3.01191e-03,-5.13017e-03,-4.30810e-03,-5.59437e-03,2.88533e-02,6.15164e-04,-4.21273e-04,5.35013e-04,-2.49355e-04,-1.00394e-03,7.39682e-04,5.71792e-04,8.16549e-06,6.40405e-05,2.39787e-03,9.05515e-04,-1.45340e-03,
3.68571e-04,-1.85824e-04,-2.22922e-06,-1.11747e-02,8.97442e-03,9.93409e-04,1.84435e-04,8.13022e-04,-1.51435e-03,-8.91999e-04,1.90062e-04,9.99269e-06,-1.32186e-03,-1.14012e-03,9.83823e-04,-7.45580e-05,-1.15468e-03,8.14839e-04,-2.27875e-03,1.79033e-05,6.51111e-04,-1.11321e-03,-2.13274e-03,-5.83634e-04,1.39436e-03,6.15164e-04,6.74336e-02,-2.21106e-02,-5.09427e-03,-1.66919e-04,-1.18290e-03,2.43795e-03,1.77577e-03,-3.10379e-05,4.72614e-04,1.71969e-03,1.86795e-03,-1.03993e-03,
2.52049e-04,4.84928e-04,4.19385e-04,4.69899e-03,-1.02664e-02,9.74514e-04,-9.77321e-04,-8.65686e-04,4.51188e-04,7.67040e-04,-4.57632e-04,-4.23280e-04,8.07504e-04,1.56886e-04,-1.39371e-03,-2.45479e-04,-2.86641e-03,3.78869e-03,-1.42632e-02,5.20100e-04,2.10972e-03,3.51145e-04,3.70564e-04,2.11560e-04,-5.94054e-04,-4.21273e-04,-2.21106e-02,3.04081e-02,-4.99038e-03,1.33945e-03,1.38940e-03,-6.73593e-04,-1.41259e-03,7.15446e-04,6.76748e-04,-1.12384e-03,-3.81277e-04,1.55964e-03,
1.40106e-04,9.68150e-05,3.82942e-04,1.32528e-03,2.28711e-03,-1.15865e-02,3.06748e-04,-1.75749e-04,-4.87819e-05,-1.04851e-03,2.54491e-03,2.10788e-03,3.26585e-04,4.64551e-04,-1.06859e-03,-1.29445e-04,7.19911e-04,2.16987e-04,4.10367e-04,-3.93808e-04,-4.63715e-04,1.61153e-03,2.71330e-03,9.38000e-04,-1.07271e-04,5.35013e-04,-5.09427e-03,-4.99038e-03,1.15295e-01,-2.81345e-04,5.36198e-04,2.28427e-04,2.17183e-03,-3.43976e-03,-2.98316e-03,-2.88933e-04,-5.22533e-04,1.29489e-03,
-3.73786e-04,4.41207e-05,7.41140e-05,-1.51191e-04,-6.74605e-04,-7.81913e-05,-1.05429e-02,3.89376e-03,1.15595e-03,-1.48825e-05,-5.85090e-04,-1.71274e-04,-2.18300e-03,-1.27798e-03,4.09392e-04,7.24874e-04,-1.58707e-03,1.30966e-03,-2.68513e-03,-6.41172e-04,-7.11579e-03,4.35464e-03,8.29424e-03,8.51909e-04,-1.32358e-04,-2.49355e-04,-1.66919e-04,1.33945e-03,-2.81345e-04,1.70319e-02,-7.06420e-03,-1.96138e-03,-1.41336e-04,1.01267e-03,9.99163e-05,2.98519e-03,1.99572e-03,-6.78417e-04,
-5.12678e-04,9.24036e-05,2.85857e-04,2.40092e-04,-5.89567e-04,-1.50612e-04,4.83212e-03,-1.01343e-02,2.49793e-03,-2.10755e-04,5.30634e-04,8.12419e-05,2.40322e-03,1.00724e-03,-7.59810e-04,6.28882e-04,-5.97746e-04,6.95252e-04,-1.24399e-03,-7.27868e-04,-7.13925e-03,4.84416e-03,9.13779e-03,1.40308e-03,-3.46188e-04,-1.00394e-03,-1.18290e-03,1.38940e-03,5.36198e-04,-7.06420e-03,2.08668e-02,-4.52126e-03,4.39771e-04,-1.12833e-03,-3.86406e-04,-3.71649e-03,-1.89313e-03,7.81146e-04,
-1.59955e-05,-2.07382e-04,-1.46535e-04,-3.79999e-04,3.07707e-04,7.73861e-06,1.39725e-03,2.48796e-03,-7.79128e-03,-1.24738e-04,4.67556e-04,3.73031e-04,-5.33330e-04,-6.72101e-04,-8.62678e-05,4.13223e-04,-4.66503e-04,-4.03058e-05,-9.45484e-06,-1.28036e-04,-3.91655e-03,2.41762e-03,4.73105e-03,1.07629e-04,4.69774e-04,7.39682e-04,2.43795e-03,-6.73593e-04,2.28427e-04,-1.96138e-03,-4.52126e-03,1.65353e-02,2.76745e-04,-4.56786e-04,-2.94387e-04,9.20804e-04,9.55086e-04,3.46901e-05,
-1.66382e-05,-7.52698e-06,-2.36234e-04,-4.02852e-04,5.66627e-04,-2.44791e-04,1.23598e-04,-2.36303e-04,-1.79036e-04,-1.33029e-02,2.71290e-03,2.39371e-03,-5.52487e-04,-7.02465e-04,7.10407e-03,1.07470e-03,-1.25270e-03,2.37335e-04,3.60570e-04,1.79342e-04,5.21137e-03,-7.66699e-03,-1.44342e-02,-3.83886e-04,3.69733e-04,5.71792e-04,1.77577e-03,-1.41259e-03,2.17183e-03,-1.41336e-04,4.39771e-04,2.76745e-04,3.01587e-02,-4.61092e-03,-4.65770e-03,1.11552e-03,1.36184e-03,-8.14123e-03,
-1.33488e-06,-6.94646e-05,-8.20607e-05,-1.20435e-04,-4.02238e-04,2.95107e-04,-8.49606e-04,5.25372e-04,2.05487e-04,2.16193e-03,-1.42921e-02,9.60474e-04,-1.84800e-03,-4.67718e-04,3.43917e-03,1.00603e-03,-1.80142e-03,7.47406e-04,-1.47733e-03,3.00102e-04,3.19513e-03,-3.54211e-03,-7.54404e-03,-3.36319e-04,-4.10402e-04,8.16549e-06,-3.10379e-05,7.15446e-04,-3.43976e-03,1.01267e-03,-1.12833e-03,-4.56786e-04,-4.61092e-03,2.81054e-02,-2.22163e-03,2.44219e-03,6.59034e-04,-4.03989e-03,
-1.84202e-04,4.69558e-05,3.84129e-05,-9.44707e-05,-3.04090e-04,2.64673e-04,-2.84957e-04,1.24624e-04,1.05496e-04,2.51797e-03,1.36897e-03,-1.70233e-02,-2.13378e-03,-3.56764e-04,2.95018e-03,7.94935e-04,-1.68598e-03,6.88672e-04,-1.44007e-03,3.79375e-04,1.80583e-03,-3.11228e-03,-4.99470e-03,4.34876e-04,-5.05903e-04,6.40405e-05,4.72614e-04,6.76748e-04,-2.98316e-03,9.99163e-05,-3.86406e-04,-2.94387e-04,-4.65770e-03,-2.22163e-03,4.21038e-02,3.04784e-03,6.69227e-04,-3.31531e-03,
-1.37815e-04,2.39322e-04,-6.77679e-05,-3.59096e-04,5.62015e-04,8.85056e-05,-2.18519e-03,1.89416e-03,-5.43359e-04,-8.63790e-04,-4.68237e-04,-4.10156e-04,-5.38991e-02,-2.02979e-03,4.66304e-03,7.13016e-05,-3.09109e-04,-3.29671e-04,2.78957e-04,4.25221e-04,-9.44942e-04,-1.47781e-03,-3.28035e-03,1.47680e-04,-3.98090e-04,2.39787e-03,1.71969e-03,-1.12384e-03,-2.88933e-04,2.98519e-03,-3.71649e-03,9.20804e-04,1.11552e-03,2.44219e-03,3.04784e-03,8.71957e-02,2.95837e-03,-5.29949e-03,
-1.77292e-04,2.15822e-04,-5.31596e-05,-1.94943e-04,8.48638e-05,1.03155e-04,-1.41650e-03,7.78143e-04,-7.52465e-04,-9.18399e-04,-1.30606e-04,-6.24264e-05,-2.14086e-03,-2.24481e-02,4.79535e-03,1.84414e-04,-8.23237e-04,2.34038e-05,-4.70572e-04,-5.54591e-05,-3.18792e-03,3.59094e-04,3.08879e-04,7.21443e-04,-3.34666e-04,9.05515e-04,1.86795e-03,-3.81277e-04,-5.22533e-04,1.99572e-03,-1.89313e-03,9.55086e-04,1.36184e-03,6.59034e-04,6.69227e-04,2.95837e-03,3.99442e-02,-5.84194e-03,
-1.57121e-03,2.92375e-04,5.16156e-04,2.10606e-04,-6.10474e-04,-1.84773e-04,3.40101e-04,-5.82579e-04,-1.29129e-04,5.01096e-03,2.73367e-03,2.18453e-03,3.77132e-03,3.72593e-03,-1.72947e-02,4.20452e-05,-5.26624e-04,1.86664e-04,-6.09589e-04,-7.98864e-06,-1.11439e-02,6.28231e-03,1.74713e-02,4.00397e-03,-7.03916e-04,-1.45340e-03,-1.03993e-03,1.55964e-03,1.29489e-03,-6.78417e-04,7.81146e-04,3.46901e-05,-8.14123e-03,-4.03989e-03,-3.31531e-03,-5.29949e-03,-5.84194e-03,2.07573e-02,
