    -0.14518	    -0.21635	    -0.06386	     0.04459	     0.35057	     0.23447	     1.07220	     0.94028	     1.13742	     1.16776	     0.82717	     1.12343	     0.71444	     1.08222	     1.15819	     1.32846	     0.95340	     0.90822	     1.00362	     1.20860	     1.06844	     0.80616	     0.94042	     0.96886	
    -0.14518	    -0.23309	     0.04626	     0.08210	     0.37140	     0.23447	     1.07220	     0.91512	     1.06690	     1.24168	     0.81229	     1.12343	     0.71444	     1.05071	     1.15171	     1.32208	     0.98416	     0.90822	     1.00362	     1.19959	     1.11438	     0.80631	     0.95031	     0.96886	
    -0.16932	    -0.25518	     0.04626	     0.08210	     0.37140	     0.29455	     1.02258	     0.87191	     1.06690	     1.24168	     0.81229	     1.13350	     0.68935	     1.14477	     1.15171	     1.32208	     0.98416	     0.87260	     0.98130	     1.15534	     1.11438	     0.80631	     0.95031	     0.97892	
    -0.16932	    -0.29186	     0.12454	     0.07339	     0.37140	     0.37061	     1.02258	     0.85202	     1.04910	     1.18496	     0.81229	     1.18416	     0.68935	     1.15921	     1.21089	     1.29176	     0.98416	     0.79488	     0.98130	     1.14920	     1.13274	     0.81591	     0.95031	     0.96938	
    -0.16932	    -0.29186	     0.10740	     0.07339	     0.37140	     0.37061	     1.02258	     0.85202	     1.09827	     1.18496	     0.81229	     1.18416	     0.68935	     1.15921	     1.14314	     1.29176	     0.98416	     0.79488	     0.98130	     1.14920	     1.10082	     0.81591	     0.95031	     0.96938	
    -0.17361	    -0.29186	     0.10740	     0.07339	     0.41412	     0.37061	     0.99461	     0.85202	     1.09827	     1.18496	     0.86838	     1.18416	     0.79040	     1.15921	     1.14314	     1.29176	     0.99157	     0.79488	     0.99106	     1.14920	     1.10082	     0.81591	     0.94163	     0.96938	
    -0.24446	    -0.29186	     0.10740	     0.03893	     0.41412	     0.37061	     0.91927	     0.85202	     1.09827	     1.20618	     0.86838	     1.18416	     0.80349	     1.15921	     1.14314	     1.30826	     0.99157	     0.79488	     0.98772	     1.14920	     1.10082	     0.89433	     0.94163	     0.96938	
    -0.24446	    -0.33990	     0.10064	     0.04051	     0.46872	     0.37061	     0.91927	     0.91397	     1.08760	     1.17493	     0.85415	     1.18416	     0.80349	     1.17626	     1.14156	     1.28723	     0.92333	     0.79488	     0.98772	     1.17426	     1.16844	     0.85423	     0.99805	     0.96938	
    -0.24446	    -0.33990	     0.09553	     0.05990	     0.46872	     0.37017	     0.91927	     0.91397	     1.11596	     1.12521	     0.85415	     1.18020	     0.80349	     1.17626	     1.15074	     1.25940	     0.92333	     0.81241	     0.98772	     1.17426	     1.14498	     0.87848	     0.99805	     0.94372	
    -0.35736	    -0.41847	     0.09086	     0.10056	     0.46872	     0.37017	     0.86054	     0.96597	     1.21624	     1.05776	     0.85415	     1.18020	     0.76413	     1.11049	     1.14652	     1.30485	     0.92333	     0.81241	     1.02581	     1.30820	     1.19640	     0.96420	     0.99805	     0.94372	
    -0.35736	    -0.41847	     0.09086	     0.10898	     0.47137	     0.42164	     0.86054	     0.96597	     1.21624	     1.15087	     0.82605	     1.12919	     0.76413	     1.11049	     1.14652	     1.39238	     1.02675	     0.87864	     1.02581	     1.30820	     1.19640	     0.98914	     0.99676	     0.98693	
    -0.35736	    -0.41847	     0.09086	     0.10898	     0.47170	     0.42164	     0.86054	     0.96597	     1.21624	     1.15087	     0.87894	     1.12919	     0.76413	     1.11049	     1.14652	     1.39238	     1.06382	     0.87864	     1.02581	     1.30820	     1.19640	     0.98914	     0.99673	     0.98693	
    -0.35736	    -0.41847	     0.05866	     0.19202	     0.46249	     0.42164	     0.86054	     0.96597	     1.22640	     1.05603	     0.87845	     1.12919	     0.76413	     1.11049	     1.26980	     1.35834	     1.03488	     0.87864	     1.02581	     1.30820	     1.20385	     1.07984	     0.99870	     0.98693	
    -0.35736	    -0.45032	     0.05866	     0.17702	     0.46249	     0.42164	     0.86054	     1.03220	     1.22640	     1.05333	     0.87845	     1.12919	     0.76413	     1.18021	     1.26980	     1.32727	     1.03488	     0.87864	     1.02581	     1.39612	     1.20385	     1.09701	     0.99870	     0.98693	
    -0.35736	    -0.46142	     0.05866	     0.11925	     0.43268	     0.42164	     0.86054	     1.07232	     1.22640	     1.11395	     0.93736	     1.12919	     0.76413	     1.23263	     1.26980	     1.35708	     1.04391	     0.87864	     1.02581	     1.30980	     1.20385	     1.12576	     0.92637	     0.98693	
    -0.44453	    -0.50065	     0.09361	     0.12203	     0.43656	     0.41250	     0.80570	     1.00640	     1.20219	     1.13335	     0.98971	     1.04344	     0.84908	     1.25198	     1.20855	     1.42174	     0.93410	     0.83237	     1.02843	     1.36567	     1.15469	     1.10429	     0.97659	     1.07931	
    -0.46027	    -0.50065	     0.05991	     0.12203	     0.43656	     0.41250	     0.77964	     1.00640	     1.20811	     1.13335	     0.98971	     1.04344	     0.89674	     1.25198	     1.26306	     1.42174	     0.93410	     0.83237	     1.12196	     1.36567	     1.13231	     1.10429	     0.97659	     1.07931	
    -0.49781	    -0.47325	     0.02918	     0.12203	     0.43656	     0.41250	     0.82352	     1.06516	     1.27873	     1.13335	     0.98971	     1.04344	     0.86805	     1.29145	     1.33140	     1.42174	     0.93410	     0.83237	     1.15715	     1.29819	     1.15961	     1.10429	     0.97659	     1.07931	
    -0.60901	    -0.47325	     0.02918	     0.12203	     0.43656	     0.41250	     0.93283	     1.06516	     1.27873	     1.13335	     0.98971	     1.04344	     0.90115	     1.29145	     1.33140	     1.42174	     0.93410	     0.83237	     1.17677	     1.29819	     1.15961	     1.10429	     0.97659	     1.07931	
    -0.60901	    -0.53743	     0.02918	     0.12203	     0.43656	     0.41250	     0.93283	     1.06136	     1.27873	     1.13335	     0.98971	     1.04344	     0.90115	     1.36134	     1.33140	     1.42174	     0.93410	     0.83237	     1.17677	     1.26214	     1.15961	     1.10429	     0.97659	     1.07931	
    -0.60901	    -0.53743	     0.02918	     0.12203	     0.45474	     0.49655	     0.93283	     1.06136	     1.27873	     1.13335	     1.05497	     0.92753	     0.90115	     1.36134	     1.33140	     1.42174	     0.92740	     0.82669	     1.17677	     1.26214	     1.15961	     1.10429	     1.03331	     1.16303	
    -0.60901	    -0.55657	     0.02918	     0.10194	     0.51970	     0.60289	     0.93283	     1.12873	     1.27873	     1.05384	     1.05697	     0.95341	     0.90115	     1.43267	     1.33140	     1.40664	     0.98876	     0.92488	     1.17677	     1.28555	     1.15961	     1.23680	     1.02600	     1.04889	
    -0.60901	    -0.63825	     0.02918	     0.16599	     0.53949	     0.60289	     0.93283	     1.08860	     1.27873	     1.12270	     1.07180	     0.95341	     0.90115	     1.41189	     1.33140	     1.38666	     0.94793	     0.92488	     1.17677	     1.19852	     1.15961	     1.23386	     1.11980	     1.04889	
    -0.60901	    -0.63825	     0.02918	     0.16599	     0.53949	     0.60289	     0.93283	     1.08860	     1.27873	     1.12270	     1.07180	     0.95341	     0.90115	     1.41189	     1.33140	     1.38666	     0.94793	     0.92488	     1.17677	     1.19852	     1.15961	     1.23386	     1.11980	     1.04889	
    -0.70816	    -0.63825	     0.02918	     0.13718	     0.53949	     0.68120	     0.89044	     1.08860	     1.27873	     1.04870	     1.07180	     0.94029	     0.87547	     1.41189	     1.33140	     1.36883	     0.94793	     0.93628	     1.18411	     1.19852	     1.15961	     1.11190	     1.11980	     1.09555	
    -0.75304	    -0.63505	     0.02918	     0.03744	     0.53949	     0.68120	     0.88326	     1.14187	     1.27873	     1.08200	     1.07180	     0.94029	     0.84671	     1.43910	     1.33140	     1.37265	     0.94793	     0.93628	     1.16622	     1.24443	     1.15961	     1.11427	     1.11980	     1.09555	
    -0.77846	    -0.63505	    -0.04731	     0.00627	     0.56497	     0.78637	     0.91111	     1.14187	     1.33387	     1.10065	     1.09482	     1.03315	     0.77471	     1.43910	     1.28369	     1.38751	     0.90968	     0.89012	     1.19034	     1.24443	     1.17660	     1.05537	     1.12437	     1.01162	
    -0.79094	    -0.63505	    -0.01338	     0.00627	     0.62806	     0.81868	     1.01224	     1.14187	     1.46982	     1.10065	     1.12250	     1.11142	     0.80761	     1.43910	     1.18097	     1.38751	     0.87536	     0.94011	     1.16828	     1.24443	     1.12354	     1.05537	     1.11619	     1.02715	
    -0.87932	    -0.63505	    -0.01338	     0.04777	     0.52085	     0.84167	     0.89087	     1.14187	     1.46982	     1.16695	     1.09174	     1.07823	     0.84878	     1.43910	     1.18097	     1.44779	     0.92295	     0.92122	     1.19726	     1.24443	     1.12354	     1.11917	     1.04812	     1.13915	
    -0.86364	    -0.72534	    -0.01338	     0.01054	     0.52085	     0.84167	     0.93094	     1.03877	     1.46982	     1.25675	     1.09174	     1.07823	     0.84537	     1.38003	     1.18097	     1.43548	     0.92295	     0.92122	     1.11827	     1.20621	     1.12354	     1.21355	     1.04812	     1.13915	
    -0.97825	    -0.69015	    -0.01338	     0.12042	     0.52085	     0.84167	     0.98852	     1.10598	     1.46982	     1.22488	     1.09174	     1.07823	     0.80353	     1.41236	     1.18097	     1.43418	     0.92295	     0.92122	     1.06252	     1.10028	     1.12354	     1.18312	     1.04812	     1.13915	
    -0.97825	    -0.72732	    -0.01338	     0.03025	     0.52085	     0.84167	     0.98852	     1.13464	     1.46982	     1.26287	     1.09174	     1.07823	     0.80353	     1.43518	     1.18097	     1.54173	     0.92295	     0.92122	     1.06252	     1.13271	     1.12354	     1.21440	     1.04812	     1.13915	
    -1.02648	    -0.70913	    -0.03589	     0.08145	     0.64673	     0.82799	     1.02688	     1.18126	     1.47589	     1.31828	     1.20141	     0.97147	     0.80528	     1.44503	     1.18243	     1.46464	     0.89851	     0.95954	     1.11370	     1.16240	     1.11040	     1.27683	     1.01844	     1.14393	
    -1.02772	    -0.81141	    -0.18612	     0.09320	     0.64673	     0.89474	     0.96118	     1.29470	     1.41208	     1.39604	     1.20141	     0.93757	     0.75354	     1.35315	     1.21471	     1.43053	     0.89851	     0.90943	     1.15643	     1.23834	     1.13033	     1.32714	     1.01844	     1.15763	
    -1.00468	    -0.84328	    -0.18612	     0.09320	     0.64673	     0.91248	     0.92630	     1.34259	     1.41208	     1.39604	     1.20141	     1.00316	     0.70395	     1.38155	     1.21471	     1.43053	     0.89851	     0.89865	     1.16456	     1.16153	     1.13033	     1.32714	     1.01844	     1.13603	
    -1.03560	    -0.84328	    -0.18612	     0.20932	     0.57464	     0.94080	     1.09261	     1.34259	     1.41208	     1.40164	     1.22904	     1.04234	     0.72522	     1.38155	     1.21471	     1.41215	     0.95193	     0.87382	     1.16997	     1.16153	     1.13033	     1.27344	     0.94967	     1.20359	
    -1.12925	    -0.84328	    -0.17938	     0.20932	     0.64698	     0.94080	     1.04544	     1.34259	     1.40707	     1.40164	     1.22013	     1.04234	     0.61690	     1.38155	     1.14971	     1.41215	     0.95105	     0.87382	     1.15478	     1.16153	     1.21092	     1.27344	     0.95041	     1.20359	
    -1.25105	    -0.80241	    -0.17938	     0.17898	     0.64698	     0.94080	     1.09850	     1.30436	     1.40707	     1.42704	     1.22013	     1.04234	     0.64356	     1.46302	     1.14971	     1.43877	     0.95105	     0.87382	     1.24732	     1.14634	     1.21092	     1.25301	     0.95041	     1.20359	
    -1.25105	    -0.80241	    -0.13967	     0.17898	     0.67119	     1.04147	     1.09850	     1.30436	     1.38188	     1.42704	     1.15984	     1.00365	     0.64356	     1.46302	     1.07751	     1.43877	     0.96949	     0.91800	     1.24732	     1.14634	     1.27033	     1.25301	     0.94065	     1.23700	
    -1.25105	    -0.80241	    -0.13967	     0.17898	     0.67119	     1.19583	     1.09850	     1.30436	     1.38188	     1.42704	     1.15984	     1.07123	     0.64356	     1.46302	     1.07751	     1.43877	     0.96949	     0.87122	     1.24732	     1.14634	     1.27033	     1.25301	     0.94065	     1.29697	
    -1.33772	    -0.80241	    -0.13967	     0.17898	     0.67059	     1.19583	     1.17281	     1.30436	     1.38188	     1.42704	     1.14465	     1.07123	     0.70212	     1.46302	     1.07751	     1.43877	     1.02616	     0.87122	     1.32149	     1.14634	     1.27033	     1.25301	     0.94429	     1.29697	
    -1.39287	    -0.82280	    -0.12571	     0.17898	     0.67059	     1.09531	     1.08173	     1.25472	     1.40567	     1.42704	     1.14465	     1.12466	     0.69422	     1.41926	     1.10307	     1.43877	     1.02616	     0.87748	     1.41388	     1.09959	     1.17126	     1.25301	     0.94429	     1.25454	
    -1.39287	    -0.82280	    -0.13421	     0.17898	     0.67059	     1.09531	     1.08173	     1.25472	     1.34851	     1.42704	     1.14465	     1.12466	     0.69422	     1.41926	     1.08376	     1.43877	     1.02616	     0.87748	     1.41388	     1.09959	     1.10639	     1.25301	     0.94429	     1.25454	
    -1.39287	    -0.82280	    -0.17408	     0.18353	     0.67059	     1.09531	     1.08173	     1.25472	     1.41846	     1.44313	     1.14465	     1.12466	     0.69422	     1.41926	     1.10936	     1.40862	     1.02616	     0.87748	     1.41388	     1.09959	     1.11977	     1.25217	     0.94429	     1.25454	
    -1.39287	    -0.82280	    -0.17408	     0.19111	     0.67059	     1.09531	     1.08173	     1.25472	     1.41846	     1.39133	     1.14465	     1.12466	     0.69422	     1.41926	     1.10936	     1.42764	     1.02616	     0.87748	     1.41388	     1.09959	     1.11977	     1.25784	     0.94429	     1.25454	
    -1.39287	    -0.81928	    -0.23939	     0.19111	     0.67059	     1.10641	     1.08173	     1.24701	     1.38599	     1.39133	     1.14465	     1.14272	     0.69422	     1.30695	     1.02254	     1.42764	     1.02616	     0.87592	     1.41388	     1.06700	     1.14590	     1.25784	     0.94429	     1.24170	
    -1.35000	    -0.81928	    -0.23939	     0.19111	     0.67059	     1.15801	     1.17548	     1.24701	     1.38599	     1.39133	     1.14465	     1.14969	     0.76122	     1.30695	     1.02254	     1.42764	     1.02616	     0.90569	     1.43593	     1.06700	     1.14590	     1.25784	     0.94429	     1.32581	
    -1.35000	    -0.81928	    -0.13349	     0.23776	     0.67059	     1.14336	     1.17548	     1.24701	     1.33578	     1.39042	     1.14465	     1.17009	     0.76122	     1.30695	     1.09885	     1.40967	     1.02616	     0.95051	     1.43593	     1.06700	     1.14463	     1.26853	     0.94429	     1.20888	
    -1.34843	    -0.83125	    -0.12418	     0.19113	     0.67059	     1.14336	     1.08654	     1.23840	     1.41849	     1.35607	     1.14465	     1.17009	     0.80616	     1.42793	     1.11705	     1.44376	     1.02616	     0.95051	     1.41021	     0.99140	     1.19784	     1.35014	     0.94429	     1.20888	
    -1.34843	    -0.83125	    -0.17732	     0.19113	     0.65960	     1.19784	     1.08654	     1.23840	     1.48365	     1.35607	     1.15145	     1.21731	     0.80616	     1.42793	     1.15806	     1.44376	     0.99526	     0.93086	     1.41021	     0.99140	     1.20479	     1.35014	     0.95357	     1.15180	
    -1.34843	    -0.88076	    -0.17732	     0.19113	     0.65960	     1.18651	     1.08654	     1.27905	     1.48365	     1.35607	     1.15145	     1.16159	     0.80616	     1.42964	     1.15806	     1.44376	     0.99526	     0.90917	     1.41021	     1.06524	     1.20479	     1.35014	     0.95357	     1.17255	
    -1.34843	    -0.90376	    -0.17732	     0.19757	     0.65960	     1.19739	     1.08654	     1.31825	     1.48365	     1.43204	     1.15145	     1.15602	     0.80616	     1.38331	     1.15806	     1.42397	     0.99526	     0.90607	     1.41021	     1.09488	     1.20479	     1.34066	     0.95357	     1.21026	
    -1.34843	    -0.90050	    -0.17732	     0.19757	     0.65417	     1.19739	     1.08654	     1.30835	     1.48365	     1.43204	     1.14266	     1.15602	     0.80616	     1.37260	     1.15806	     1.42397	     1.03472	     0.90607	     1.41021	     1.05868	     1.20479	     1.34066	     0.99007	     1.21026	
    -1.34843	    -0.90050	    -0.17732	     0.19757	     0.65417	     1.19739	     1.08654	     1.30835	     1.48365	     1.43204	     1.14266	     1.15602	     0.80616	     1.37260	     1.15806	     1.42397	     1.03472	     0.90607	     1.41021	     1.05868	     1.20479	     1.34066	     0.99007	     1.21026	
    -1.34843	    -0.90050	    -0.17732	     0.19413	     0.55485	     1.19739	     1.08654	     1.30835	     1.48365	     1.41094	     1.10958	     1.15602	     0.80616	     1.37260	     1.15806	     1.48912	     1.01545	     0.90607	     1.41021	     1.05868	     1.20479	     1.30602	     1.04641	     1.21026	
    -1.34843	    -0.91220	    -0.18218	     0.13513	     0.66524	     1.19739	     1.08654	     1.27352	     1.35902	     1.46716	     1.11217	     1.15602	     0.80616	     1.42307	     1.22174	     1.55054	     1.02158	     0.90607	     1.41021	     1.08256	     1.25979	     1.42067	     1.09231	     1.21026	
    -1.34843	    -0.90916	    -0.18218	     0.10324	     0.66524	     1.19739	     1.08654	     1.15189	     1.35902	     1.44373	     1.11217	     1.15602	     0.80616	     1.37230	     1.22174	     1.52823	     1.02158	     0.90607	     1.41021	     1.11238	     1.25979	     1.37352	     1.09231	     1.21026	
    -1.34839	    -0.90916	    -0.18218	     0.02394	     0.73095	     1.14501	     1.03906	     1.15189	     1.35902	     1.42470	     1.17295	     1.14199	     0.77408	     1.37230	     1.22174	     1.50135	     1.03545	     0.90980	     1.44386	     1.11238	     1.25979	     1.37730	     1.13698	     1.26285	
    -1.40439	    -0.90916	    -0.18218	     0.02394	     0.73095	     1.15300	     1.12789	     1.15189	     1.35902	     1.42470	     1.17295	     1.07101	     0.87310	     1.37230	     1.22174	     1.50135	     1.03545	     0.92052	     1.43293	     1.11238	     1.25979	     1.37730	     1.13698	     1.35408	
    -1.40439	    -0.90916	    -0.18218	     0.03632	     0.73095	     1.17784	     1.12789	     1.15189	     1.35902	     1.42470	     1.17295	     1.06966	     0.87310	     1.37230	     1.22174	     1.51565	     1.03545	     0.95898	     1.43293	     1.11238	     1.25979	     1.50250	     1.13698	     1.38095	
    -1.40439	    -0.90916	    -0.18218	     0.00015	     0.73095	     1.17784	     1.12789	     1.15189	     1.35902	     1.40439	     1.17295	     1.06966	     0.87310	     1.37230	     1.22174	     1.50718	     1.03545	     0.95898	     1.43293	     1.11238	     1.25979	     1.45304	     1.13698	     1.38095	
    -1.38503	    -0.95818	    -0.18218	     0.02608	     0.63953	     1.17784	     1.07288	     1.17399	     1.35902	     1.46472	     1.26370	     1.06966	     0.88513	     1.32576	     1.22174	     1.37377	     1.10213	     0.95898	     1.44287	     1.07825	     1.25979	     1.45751	     1.17896	     1.38095	
    -1.39833	    -0.95818	    -0.24425	     0.01753	     0.64068	     1.25375	     1.04035	     1.17399	     1.42556	     1.41935	     1.23651	     1.08260	     0.96338	     1.32576	     1.24510	     1.40930	     1.22334	     1.06784	     1.40152	     1.07825	     1.30008	     1.46491	     1.18406	     1.36079	
    -1.39833	    -0.95818	    -0.19815	     0.07895	     0.64068	     1.26142	     1.04035	     1.17399	     1.37277	     1.27410	     1.23651	     1.09069	     0.96338	     1.32576	     1.15626	     1.33152	     1.22334	     1.01797	     1.40152	     1.07825	     1.24615	     1.46626	     1.18406	     1.29882	
    -1.39833	    -0.95818	    -0.19815	     0.07895	     0.69197	     1.26142	     1.04035	     1.17399	     1.37277	     1.27410	     1.21671	     1.09069	     0.96338	     1.32576	     1.15626	     1.33152	     1.28368	     1.01797	     1.40152	     1.07825	     1.24615	     1.46626	     1.19303	     1.29882	
    -1.39833	    -0.95818	    -0.23863	     0.07895	     0.69197	     1.26142	     1.04035	     1.17399	     1.35892	     1.27410	     1.21671	     1.09069	     0.96338	     1.32576	     1.12411	     1.33152	     1.28368	     1.01797	     1.40152	     1.07825	     1.35085	     1.46626	     1.19303	     1.29882	
    -1.44847	    -0.95818	    -0.23863	     0.26189	     0.69197	     1.26142	     1.09840	     1.17399	     1.35892	     1.31285	     1.21671	     1.09069	     0.96891	     1.32576	     1.12411	     1.41662	     1.28368	     1.01797	     1.39938	     1.07825	     1.35085	     1.50356	     1.19303	     1.29882	
    -1.44847	    -0.95818	    -0.23863	     0.18589	     0.69197	     1.16386	     1.09840	     1.17399	     1.35892	     1.36741	     1.21671	     1.13077	     0.96891	     1.32576	     1.12411	     1.42760	     1.28368	     1.05322	     1.39938	     1.07825	     1.35085	     1.54472	     1.19303	     1.28703	
    -1.45098	    -0.95818	    -0.29176	     0.17465	     0.69197	     1.16386	     1.10490	     1.17399	     1.45113	     1.28639	     1.21671	     1.13077	     0.89607	     1.32576	     1.21579	     1.32403	     1.28368	     1.05322	     1.43031	     1.07825	     1.41195	     1.60532	     1.19303	     1.28703	
    -1.45098	    -0.99175	    -0.29176	     0.17465	     0.69197	     1.16386	     1.10490	     1.25113	     1.45113	     1.28639	     1.21671	     1.13077	     0.89607	     1.34275	     1.21579	     1.32403	     1.28368	     1.05322	     1.43031	     1.07666	     1.41195	     1.60532	     1.19303	     1.28703	
    -1.48664	    -0.99175	    -0.28417	     0.17465	     0.65442	     1.16386	     1.07776	     1.25113	     1.42641	     1.28639	     1.22399	     1.13077	     0.92465	     1.34275	     1.16506	     1.32403	     1.27185	     1.05322	     1.44332	     1.07666	     1.42323	     1.60532	     1.19669	     1.28703	
    -1.52297	    -0.99175	    -0.28417	     0.17465	     0.65442	     1.16386	     1.10271	     1.25113	     1.42641	     1.28639	     1.22399	     1.13077	     0.87050	     1.34275	     1.16506	     1.32403	     1.27185	     1.05322	     1.44667	     1.07666	     1.42323	     1.60532	     1.19669	     1.28703	
    -1.42218	    -0.99175	    -0.28417	     0.15931	     0.65442	     1.22541	     1.12381	     1.25113	     1.42641	     1.27815	     1.22399	     1.10173	     0.84879	     1.34275	     1.16506	     1.33581	     1.27185	     1.03381	     1.51693	     1.07666	     1.42323	     1.59315	     1.19669	     1.27039	
    -1.42218	    -0.99175	    -0.28417	     0.15931	     0.65442	     1.22541	     1.12381	     1.25113	     1.42641	     1.27815	     1.22399	     1.10173	     0.84879	     1.34275	     1.16506	     1.33581	     1.27185	     1.03381	     1.51693	     1.07666	     1.42323	     1.59315	     1.19669	     1.27039	
    -1.48508	    -0.99175	    -0.28417	     0.15931	     0.70378	     1.24896	     1.09294	     1.25113	     1.42641	     1.27815	     1.26704	     1.09369	     0.80547	     1.34275	     1.16506	     1.33581	     1.26260	     0.99597	     1.52994	     1.07666	     1.42323	     1.59315	     1.17627	     1.29762	
    -1.48508	    -0.99175	    -0.28417	     0.15931	     0.75797	     1.24896	     1.09294	     1.25113	     1.42641	     1.27815	     1.23388	     1.09369	     0.80547	     1.34275	     1.16506	     1.33581	     1.30299	     0.99597	     1.52994	     1.07666	     1.42323	     1.59315	     1.17569	     1.29762	
    -1.48508	    -0.99175	    -0.28417	     0.15931	     0.75797	     1.24896	     1.09294	     1.25113	     1.42641	     1.27815	     1.23388	     1.09369	     0.80547	     1.34275	     1.16506	     1.33581	     1.30299	     0.99597	     1.52994	     1.07666	     1.42323	     1.59315	     1.17569	     1.29762	
    -1.48508	    -0.99175	    -0.22150	     0.23045	     0.75797	     1.24599	     1.09294	     1.25113	     1.47168	     1.25709	     1.23388	     1.08482	     0.80547	     1.34275	     1.20817	     1.40228	     1.30299	     1.07431	     1.52994	     1.07666	     1.43142	     1.62786	     1.17569	     1.33042	
    -1.48508	    -0.99175	    -0.22150	     0.23045	     0.79410	     1.22784	     1.09294	     1.25113	     1.47168	     1.25709	     1.20965	     1.13390	     0.80547	     1.34275	     1.20817	     1.40228	     1.33468	     1.10685	     1.52994	     1.07666	     1.43142	     1.62786	     1.16854	     1.31322	
    -1.48508	    -1.02407	    -0.20826	     0.23045	     0.79410	     1.22784	     1.09294	     1.22758	     1.53830	     1.25709	     1.20965	     1.13390	     0.80547	     1.40001	     1.22964	     1.40228	     1.33468	     1.10685	     1.52994	     1.10504	     1.38642	     1.62786	     1.16854	     1.31322	
    -1.48508	    -1.02407	    -0.20826	     0.23045	     0.79173	     1.22784	     1.09294	     1.22758	     1.53830	     1.25709	     1.24475	     1.13390	     0.80547	     1.40001	     1.22964	     1.40228	     1.32635	     1.10685	     1.52994	     1.10504	     1.38642	     1.62786	     1.14138	     1.31322	
    -1.48508	    -1.02407	    -0.20826	     0.23045	     0.79173	     1.22784	     1.09294	     1.22758	     1.53830	     1.25709	     1.24475	     1.13390	     0.80547	     1.40001	     1.22964	     1.40228	     1.32635	     1.10685	     1.52994	     1.10504	     1.38642	     1.62786	     1.14138	     1.31322	
    -1.48508	    -1.02407	    -0.22250	     0.15687	     0.79173	     1.23052	     1.09294	     1.22758	     1.53563	     1.32932	     1.24475	     1.09994	     0.80547	     1.40001	     1.34472	     1.40588	     1.32635	     1.18361	     1.52994	     1.10504	     1.36776	     1.58576	     1.14138	     1.30731	
    -1.55310	    -1.00792	    -0.22250	     0.21209	     0.79173	     1.23052	     1.08901	     1.24770	     1.53563	     1.39519	     1.24475	     1.09994	     0.85535	     1.42103	     1.34472	     1.44341	     1.32635	     1.18361	     1.44234	     1.07855	     1.36776	     1.54748	     1.14138	     1.30731	
