    -0.60820	    -0.00885	     0.24221	     0.17212	    -0.16543	    -0.15507	     0.11621	     0.10967	    -0.41037	     0.01043	     0.19589	     0.53438	     1.02237	     1.15961	     1.05960	     1.18537	     1.24017	     0.76808	     1.35813	     1.03115	     0.71897	     1.14760	     1.10389	     0.85177	     1.10974	    -0.05996	     0.30288	
    -0.81711	    -0.00885	     0.24221	     0.17673	    -0.16543	    -0.15507	     0.11621	     0.14553	    -0.41037	    -0.12655	     0.19589	     0.65096	     1.09606	     1.15961	     1.05960	     1.29154	     1.24017	     0.76808	     1.35813	     1.01093	     0.71897	     1.20886	     1.10389	     0.82498	     1.10974	    -0.05996	     0.30288	
    -0.81318	    -0.00885	     0.24221	     0.17673	    -0.17667	    -0.15507	     0.11621	     0.13686	    -0.42854	    -0.12655	     0.19589	     0.71021	     1.13896	     1.15961	     1.05960	     1.29154	     1.25105	     0.76808	     1.35813	     1.02939	     0.69413	     1.20886	     1.10389	     0.71957	     1.10974	    -0.05996	     0.30288	
    -0.81318	    -0.00885	     0.38286	     0.29639	    -0.20651	    -0.15507	     0.11621	     0.19428	    -0.42854	    -0.21463	     0.19589	     0.71021	     1.13896	     1.15961	     1.09707	     1.33487	     1.19573	     0.76808	     1.35813	     0.98117	     0.69413	     1.23881	     1.10389	     0.71957	     1.10974	    -0.05996	     0.30288	
    -0.72647	    -0.00885	     0.38286	     0.27879	    -0.20651	    -0.28263	     0.18375	     0.21993	    -0.42854	    -0.21463	     0.22526	     0.71021	     1.17634	     1.15961	     1.09707	     1.42239	     1.19573	     0.86064	     1.28774	     0.86896	     0.69413	     1.23881	     1.11277	     0.71957	     1.06109	    -0.03667	     0.35527	
    -0.73843	    -0.09794	     0.42499	     0.31747	    -0.20651	    -0.29906	     0.43862	     0.32153	    -0.42854	    -0.21463	     0.37937	     0.71021	     1.16969	     1.09605	     1.05392	     1.27705	     1.19573	     0.87698	     1.35045	     0.97125	     0.69413	     1.23881	     1.19282	     0.71957	     1.06109	    -0.03667	     0.35527	
    -0.73843	    -0.09794	     0.45996	     0.31747	    -0.20651	    -0.36371	     0.43862	     0.38432	    -0.53432	    -0.21463	     0.29158	     0.77073	     1.16969	     1.09605	     0.96703	     1.27705	     1.19573	     0.88133	     1.35045	     0.85432	     0.79292	     1.23881	     1.28447	     0.74654	     1.06109	    -0.03667	     0.35527	
    -0.73843	    -0.09794	     0.59705	     0.32478	    -0.22538	    -0.44097	     0.47884	     0.38432	    -0.53432	    -0.08086	     0.29158	     0.77073	     1.16969	     1.09605	     0.94339	     1.40575	     1.25140	     0.99644	     1.40006	     0.85432	     0.79292	     1.41961	     1.28447	     0.74654	     1.06335	     0.00111	     0.29782	
    -0.74343	    -0.03020	     0.62182	     0.32478	    -0.31819	    -0.44278	     0.55484	     0.45443	    -0.65867	    -0.13745	     0.29158	     0.77073	     1.27206	     1.09639	     0.87676	     1.40575	     1.22169	     1.04646	     1.37501	     0.85615	     0.76140	     1.51158	     1.28447	     0.74654	     1.06335	     0.00111	     0.29782	
    -0.74343	    -0.03020	     0.62182	     0.32478	    -0.31819	    -0.29374	     0.56388	     0.45443	    -0.74663	    -0.04179	     0.47138	     0.77073	     1.27206	     1.09639	     0.87676	     1.40575	     1.22169	     0.97169	     1.32741	     0.85615	     0.66420	     1.74410	     1.38739	     0.74654	     1.06335	     0.00111	     0.29782	
    -0.74343	    -0.03020	     0.52740	     0.36703	    -0.31819	    -0.33273	     0.50775	     0.45443	    -0.89383	    -0.09528	     0.50315	     0.83025	     1.27206	     1.09639	     0.88987	     1.40237	     1.22169	     0.86915	     1.28811	     0.85615	     0.68661	     1.76869	     1.37314	     0.76033	     1.06335	     0.00111	     0.29782	
    -0.74343	    -0.03020	     0.47966	     0.47057	    -0.31819	    -0.33273	     0.50775	     0.45443	    -0.89383	    -0.09528	     0.43150	     0.83025	     1.27206	     1.09639	     0.97127	     1.35332	     1.22169	     0.86915	     1.28811	     0.85615	     0.68661	     1.76869	     1.45922	     0.76033	     1.06335	     0.00111	     0.29782	
    -0.74343	    -0.03020	     0.58023	     0.53128	    -0.39231	    -0.33273	     0.46974	     0.45443	    -0.89383	    -0.07316	     0.38099	     0.98305	     1.27206	     1.09639	     0.95264	     1.26786	     1.08531	     0.86915	     1.21007	     0.85615	     0.68661	     1.90569	     1.57435	     0.74408	     1.06335	     0.00111	     0.29782	
    -0.77036	    -0.05270	     0.58023	     0.59643	    -0.39231	    -0.33952	     0.48979	     0.45443	    -0.91490	    -0.07316	     0.38099	     0.92792	     1.29392	     1.18164	     0.95264	     1.23335	     1.08531	     0.83121	     1.13908	     0.85615	     0.66038	     1.90569	     1.57435	     0.74279	     1.06335	     0.00111	     0.29782	
    -0.77825	    -0.08316	     0.58857	     0.67122	    -0.39231	    -0.33952	     0.48979	     0.45443	    -0.93796	    -0.07316	     0.38099	     0.92792	     1.41216	     1.18829	     0.88990	     1.16772	     1.08531	     0.83121	     1.13908	     0.85615	     0.65049	     1.90569	     1.57435	     0.74279	     1.06073	     0.03969	     0.33403	
    -0.77825	    -0.04341	     0.58857	     0.60180	    -0.39231	    -0.31048	     0.52373	     0.46619	    -0.93796	    -0.07668	     0.40709	     0.92792	     1.41216	     1.28946	     0.88990	     1.32023	     1.08531	     0.80704	     1.12581	     0.89459	     0.65049	     1.79461	     1.60098	     0.74279	     1.06073	     0.03969	     0.33403	
    -0.77825	    -0.04341	     0.58857	     0.63901	    -0.39231	    -0.21462	     0.52373	     0.46619	    -0.93796	    -0.07668	     0.40932	     0.92792	     1.41216	     1.28946	     0.88990	     1.25039	     1.08531	     0.79573	     1.12581	     0.89459	     0.65049	     1.79461	     1.64577	     0.74279	     1.06073	     0.03969	     0.33403	
    -0.77825	     0.01829	     0.58857	     0.72327	    -0.45326	    -0.26724	     0.52373	     0.54250	    -0.94190	    -0.05743	     0.40932	     0.84956	     1.41216	     1.38468	     0.88990	     1.13796	     1.09982	     0.66506	     1.12581	     0.95889	     0.74765	     1.72723	     1.64577	     0.81332	     1.10303	     0.11136	     0.26437	
    -1.01386	    -0.01271	     0.58857	     0.75873	    -0.45326	    -0.21021	     0.51859	     0.54250	    -1.16883	    -0.11547	     0.40932	     0.89810	     1.43770	     1.41836	     0.88990	     1.09676	     1.09982	     0.67567	     1.16874	     0.95889	     0.73311	     1.79316	     1.64577	     0.77070	     1.10303	     0.11136	     0.26437	
    -1.01386	     0.01184	     0.58857	     0.75873	    -0.45326	    -0.21021	     0.45655	     0.60334	    -1.16883	    -0.10557	     0.35804	     0.89810	     1.43770	     1.42505	     0.88990	     1.09676	     1.09982	     0.67567	     1.25320	     1.02773	     0.73311	     1.86118	     1.66565	     0.77070	     1.10303	     0.11136	     0.26437	
    -1.01386	    -0.07503	     0.58857	     0.69761	    -0.51972	    -0.19441	     0.55359	     0.58322	    -1.16883	    -0.22439	     0.39433	     0.89810	     1.43770	     1.54094	     0.88990	     1.12986	     1.08293	     0.77198	     1.31878	     0.98317	     0.73311	     1.86356	     1.57482	     0.77070	     1.10303	     0.11136	     0.26437	
    -0.94263	    -0.03980	     0.58857	     0.69761	    -0.53550	    -0.19441	     0.51837	     0.58322	    -1.11749	    -0.18163	     0.60064	     0.89810	     1.47319	     1.53007	     0.88990	     1.12986	     1.09754	     0.77198	     1.30902	     0.98317	     0.83007	     1.78153	     1.55943	     0.77070	     1.19380	     0.14577	     0.33055	
    -0.94263	    -0.02583	     0.53406	     0.69761	    -0.53550	    -0.36078	     0.54884	     0.58008	    -1.01624	    -0.17202	     0.60195	     0.89810	     1.47319	     1.50461	     0.81847	     1.12986	     1.09754	     0.82558	     1.27129	     1.11202	     0.87037	     1.77983	     1.54142	     0.77070	     1.19380	     0.14577	     0.33055	
    -0.97312	    -0.02583	     0.43819	     0.69761	    -0.59989	    -0.36679	     0.54884	     0.58008	    -1.01624	    -0.28519	     0.62660	     0.89810	     1.60583	     1.50461	     0.80763	     1.12986	     1.05026	     0.77015	     1.27129	     1.11202	     0.87037	     1.78931	     1.45532	     0.77070	     1.20561	     0.17857	     0.35849	
    -0.89826	    -0.04819	     0.61002	     0.85632	    -0.67732	    -0.32314	     0.47390	     0.58008	    -1.01624	    -0.27765	     0.49943	     0.89810	     1.46196	     1.43986	     0.87401	     1.33247	     1.03940	     0.75313	     1.29881	     1.11202	     0.87037	     1.65359	     1.51220	     0.77070	     1.20561	     0.17857	     0.35849	
    -0.89826	    -0.04819	     0.61002	     0.89835	    -0.67732	    -0.21600	     0.46318	     0.58008	    -1.01624	    -0.37213	     0.48858	     0.89810	     1.46196	     1.43986	     0.87401	     1.36302	     1.03940	     0.78793	     1.37052	     1.11202	     0.87037	     1.72220	     1.39890	     0.77070	     1.20561	     0.17857	     0.35849	
    -0.96374	    -0.03251	     0.61002	     0.89835	    -0.71919	    -0.21600	     0.48932	     0.58008	    -1.00531	    -0.38217	     0.54970	     0.89810	     1.51084	     1.59547	     0.87401	     1.36302	     1.08371	     0.78793	     1.37181	     1.11202	     0.85519	     1.79496	     1.48321	     0.77070	     1.20561	     0.17857	     0.35849	
    -0.96374	    -0.03251	     0.61002	     0.88635	    -0.75136	    -0.21600	     0.43647	     0.62128	    -1.00531	    -0.38217	     0.54515	     0.89810	     1.51084	     1.59547	     0.87401	     1.56679	     1.14137	     0.78793	     1.38401	     1.06394	     0.85519	     1.79496	     1.31422	     0.77070	     1.16794	     0.13301	     0.42377	
    -0.96374	    -0.01355	     0.61002	     0.83783	    -0.77922	    -0.29605	     0.54355	     0.62128	    -0.91813	    -0.30528	     0.54515	     0.89810	     1.51084	     1.64299	     0.87401	     1.63527	     1.22847	     0.80076	     1.33041	     1.06394	     0.80853	     1.79807	     1.31422	     0.77070	     1.16794	     0.13301	     0.42377	
    -0.96374	    -0.12279	     0.67589	     0.85912	    -0.87945	    -0.29605	     0.54355	     0.66909	    -0.99925	    -0.31930	     0.54515	     0.89810	     1.51084	     1.53820	     0.90675	     1.67715	     1.22189	     0.80076	     1.33041	     1.07103	     0.73084	     1.67871	     1.31422	     0.77070	     1.07096	     0.13909	     0.43918	
    -0.94512	    -0.12279	     0.63092	     0.90385	    -0.87945	    -0.29605	     0.54355	     0.65471	    -1.00987	    -0.31930	     0.54515	     0.89810	     1.66029	     1.53820	     0.85158	     1.53240	     1.22189	     0.80076	     1.33041	     1.08156	     0.74578	     1.67871	     1.31422	     0.77070	     1.07096	     0.13909	     0.43918	
    -0.94512	    -0.12279	     0.63092	     0.90385	    -1.08218	    -0.29605	     0.54355	     0.73957	    -1.00987	    -0.22745	     0.54660	     0.91398	     1.66029	     1.53820	     0.85158	     1.53240	     1.22963	     0.80076	     1.33041	     1.08860	     0.74578	     1.69150	     1.29896	     0.73712	     1.04986	     0.20697	     0.37256	
    -0.94512	    -0.21687	     0.62860	     0.90385	    -1.08218	    -0.33515	     0.54355	     0.77316	    -1.00987	    -0.22745	     0.54660	     0.95537	     1.66029	     1.46475	     0.85845	     1.53240	     1.22963	     0.87035	     1.33041	     1.10486	     0.74578	     1.69150	     1.29896	     0.81743	     0.97947	     0.26603	     0.44585	
    -0.94512	    -0.22047	     0.51428	     0.90385	    -1.01402	    -0.33515	     0.54355	     0.77316	    -0.97824	    -0.22745	     0.54660	     0.91802	     1.66029	     1.28218	     0.82327	     1.53240	     1.18245	     0.87035	     1.33041	     1.10486	     0.77548	     1.69150	     1.29896	     0.78796	     0.97947	     0.26603	     0.44585	
    -1.03197	    -0.22511	     0.51428	     0.88175	    -1.04289	    -0.26195	     0.54355	     0.80454	    -0.98185	    -0.23884	     0.54660	     0.91802	     1.89073	     1.30337	     0.82327	     1.59444	     1.18125	     0.99209	     1.33041	     1.18825	     0.78778	     1.69384	     1.29896	     0.78796	     0.97947	     0.26603	     0.44585	
    -1.00304	    -0.21834	     0.51428	     0.87826	    -1.15455	    -0.26195	     0.61073	     0.84007	    -0.96392	    -0.23884	     0.54660	     0.91802	     1.91757	     1.36595	     0.82327	     1.62736	     1.22547	     0.99209	     1.23201	     1.23179	     0.77868	     1.69384	     1.29896	     0.78796	     1.00766	     0.31390	     0.45225	
    -1.10785	    -0.24121	     0.51428	     0.87826	    -1.11818	    -0.20694	     0.61073	     0.84767	    -1.08764	    -0.10057	     0.51536	     0.91802	     2.01954	     1.36924	     0.82327	     1.62736	     1.30609	     0.81387	     1.23201	     1.27855	     0.80595	     1.81348	     1.31564	     0.78796	     1.00766	     0.31390	     0.45225	
    -1.10785	    -0.23998	     0.53182	     0.97491	    -1.11818	    -0.27015	     0.50164	     0.99328	    -1.02952	    -0.02671	     0.51536	     1.00709	     2.01954	     1.52056	     0.87859	     1.75552	     1.30609	     0.80165	     1.30534	     1.16450	     0.75606	     1.66604	     1.31564	     0.78571	     1.00766	     0.31390	     0.45225	
    -1.10785	    -0.23998	     0.53182	     0.97491	    -1.18072	    -0.27015	     0.50164	     0.99328	    -1.12499	    -0.02671	     0.51409	     0.91642	     2.01954	     1.52056	     0.87859	     1.75552	     1.19818	     0.80165	     1.30534	     1.16450	     0.74907	     1.66604	     1.40378	     0.74019	     1.01946	     0.34959	     0.50346	
    -1.10785	    -0.23998	     0.48984	     0.96469	    -1.18072	    -0.27015	     0.40617	     0.99328	    -1.07832	    -0.02671	     0.42955	     0.91642	     2.01954	     1.52056	     0.88942	     1.63089	     1.19818	     0.80165	     1.29460	     1.16450	     0.81478	     1.66604	     1.36626	     0.74019	     1.01946	     0.34959	     0.50346	
    -1.17530	    -0.35689	     0.39648	     1.04238	    -1.05851	    -0.27015	     0.50539	     0.99495	    -1.10708	    -0.05191	     0.48231	     0.89155	     2.03063	     1.42691	     0.82406	     1.59159	     1.32885	     0.80165	     1.27405	     1.16381	     0.72461	     1.58117	     1.52994	     0.71648	     1.04160	     0.42625	     0.48710	
    -1.17172	    -0.23386	     0.39648	     1.04238	    -1.01619	    -0.27015	     0.51934	     1.11092	    -1.16024	    -0.05191	     0.48231	     0.89155	     2.00122	     1.42523	     0.82406	     1.59159	     1.15682	     0.80165	     1.27814	     1.16835	     0.81413	     1.58117	     1.52994	     0.71648	     1.04160	     0.42625	     0.48710	
    -1.26733	    -0.23386	     0.44258	     1.04238	    -1.10192	    -0.27015	     0.37830	     1.11092	    -1.16024	    -0.15677	     0.48231	     0.89155	     1.98669	     1.42523	     0.80138	     1.59159	     1.13999	     0.80165	     1.12948	     1.16835	     0.81413	     1.68430	     1.52994	     0.71648	     1.04160	     0.42625	     0.48710	
    -1.36342	    -0.17918	     0.44258	     1.04238	    -1.16460	    -0.27015	     0.37830	     1.08657	    -1.16024	    -0.15677	     0.51017	     0.89155	     1.93966	     1.39136	     0.80138	     1.59159	     1.16819	     0.80165	     1.12948	     1.22680	     0.81413	     1.68430	     1.41611	     0.71648	     1.04160	     0.42625	     0.48710	
    -1.36342	    -0.23194	     0.44258	     1.11595	    -1.16460	    -0.27015	     0.45153	     1.06267	    -1.16024	    -0.26655	     0.51017	     0.95770	     1.93966	     1.41823	     0.80138	     1.56367	     1.16819	     0.80165	     1.22487	     1.23817	     0.81413	     1.58329	     1.41611	     0.72717	     1.11263	     0.40951	     0.35238	
    -1.36342	    -0.23194	     0.42645	     1.11595	    -1.16460	    -0.27015	     0.45153	     1.06267	    -1.16024	    -0.26655	     0.49810	     0.95770	     1.93966	     1.41823	     0.83276	     1.56367	     1.16819	     0.80165	     1.22487	     1.23817	     0.81413	     1.58329	     1.37491	     0.72717	     1.11263	     0.40951	     0.35238	
    -1.36342	    -0.23194	     0.42645	     1.10762	    -1.12793	    -0.29771	     0.45153	     1.13833	    -1.16944	    -0.26655	     0.53404	     0.95770	     1.93966	     1.41823	     0.83276	     1.53711	     1.24279	     0.79966	     1.22487	     1.14160	     0.82135	     1.58329	     1.41914	     0.72717	     1.11263	     0.40951	     0.35238	
    -1.18935	    -0.23194	     0.42645	     1.04536	    -1.12793	    -0.32973	     0.44717	     1.05852	    -1.16944	    -0.26655	     0.51298	     0.95770	     1.89187	     1.41823	     0.83276	     1.51797	     1.24279	     0.81195	     1.25011	     1.19134	     0.82135	     1.58329	     1.48515	     0.72717	     1.11263	     0.40951	     0.35238	
    -1.21556	    -0.23194	     0.42645	     1.05043	    -1.14284	    -0.29391	     0.44717	     1.05852	    -1.16944	    -0.28892	     0.51298	     0.95770	     1.93931	     1.41823	     0.83276	     1.42630	     1.36296	     0.77281	     1.25011	     1.19134	     0.82135	     1.55850	     1.48515	     0.72717	     1.09317	     0.47227	     0.39203	
    -1.21556	    -0.23194	     0.42645	     1.09616	    -1.14284	    -0.27235	     0.44717	     1.05852	    -1.16944	    -0.24001	     0.51298	     0.95770	     1.93931	     1.41823	     0.83276	     1.42358	     1.36296	     0.82772	     1.25011	     1.19134	     0.82135	     1.48165	     1.48515	     0.72717	     1.20820	     0.55308	     0.38014	
    -1.22863	    -0.23194	     0.42645	     1.09616	    -1.19277	    -0.20694	     0.44717	     1.12464	    -1.25879	    -0.24001	     0.48330	     0.95719	     1.77762	     1.41823	     0.83276	     1.42358	     1.37966	     0.84262	     1.25011	     1.17759	     0.79328	     1.48165	     1.49927	     0.81918	     1.16876	     0.62515	     0.42985	
    -1.22863	    -0.23194	     0.46181	     1.09616	    -1.11522	    -0.20694	     0.56244	     1.12464	    -1.25879	    -0.24001	     0.48330	     0.95719	     1.77762	     1.41823	     0.87734	     1.42358	     1.32895	     0.84262	     1.18521	     1.17759	     0.79328	     1.48165	     1.49927	     0.81918	     1.17287	     0.65590	     0.35965	
    -1.24839	    -0.23194	     0.46181	     1.13309	    -1.11522	    -0.20988	     0.56244	     1.12464	    -1.25879	    -0.28404	     0.48330	     0.95719	     1.67772	     1.41823	     0.87734	     1.46281	     1.32895	     0.89483	     1.18521	     1.17759	     0.79328	     1.61861	     1.49927	     0.81918	     1.05618	     0.69416	     0.32741	
    -1.09716	    -0.23194	     0.46181	     1.16492	    -1.08928	    -0.24640	     0.54826	     1.06518	    -1.25879	    -0.34172	     0.39179	     1.02163	     1.78516	     1.41823	     0.87734	     1.59002	     1.31436	     0.80826	     1.23104	     1.28182	     0.79328	     1.73660	     1.53267	     0.73322	     1.10772	     0.68280	     0.35718	
    -1.09716	    -0.23194	     0.40024	     1.14374	    -1.12695	    -0.24640	     0.38864	     1.06518	    -1.12351	    -0.29786	     0.39159	     0.99204	     1.78516	     1.41823	     0.81560	     1.62713	     1.44797	     0.80826	     1.12683	     1.28182	     0.73320	     1.62246	     1.52346	     0.68470	     1.10772	     0.68280	     0.35718	
    -1.19331	    -0.23194	     0.40024	     1.11123	    -1.12695	    -0.24640	     0.37827	     1.06518	    -1.12351	    -0.32563	     0.53227	     0.95250	     1.66964	     1.41823	     0.81560	     1.60989	     1.44797	     0.80826	     1.34484	     1.28182	     0.73320	     1.79520	     1.49752	     0.68659	     1.11041	     0.69410	     0.41159	
    -1.19331	    -0.23194	     0.37742	     1.21434	    -1.14785	    -0.36858	     0.40957	     1.18221	    -1.12351	    -0.28667	     0.47106	     0.95250	     1.66964	     1.41823	     0.89621	     1.77566	     1.30992	     0.86522	     1.36543	     1.24328	     0.73320	     1.62683	     1.46490	     0.68659	     1.12696	     0.68735	     0.38734	
    -1.19331	    -0.43846	     0.37742	     1.23995	    -1.16047	    -0.36858	     0.40957	     1.18221	    -1.09545	    -0.36042	     0.47106	     0.95250	     1.66964	     1.45123	     0.89621	     1.80943	     1.25523	     0.86522	     1.36543	     1.24328	     0.69480	     1.69224	     1.46490	     0.68659	     1.12696	     0.68735	     0.38734	
    -1.20579	    -0.43846	     0.50867	     1.22232	    -1.16908	    -0.36858	     0.42208	     1.12335	    -1.09545	    -0.32269	     0.41504	     0.95250	     1.63184	     1.45123	     0.88257	     1.75486	     1.30952	     0.86522	     1.44183	     1.41920	     0.69480	     1.73667	     1.45117	     0.68659	     1.12696	     0.68735	     0.38734	
    -1.20579	    -0.43846	     0.50867	     1.19929	    -1.16908	    -0.36858	     0.47562	     1.12335	    -1.14513	    -0.32269	     0.38492	     0.85759	     1.63184	     1.45123	     0.88257	     1.83719	     1.30952	     0.86522	     1.41555	     1.41920	     0.73595	     1.73667	     1.48759	     0.85372	     1.12696	     0.68735	     0.38734	
    -1.22956	    -0.37674	     0.50867	     1.19929	    -1.12972	    -0.36858	     0.47562	     1.12700	    -1.16714	    -0.32269	     0.29643	     0.85759	     1.67081	     1.28340	     0.88257	     1.83719	     1.34259	     0.86522	     1.41555	     1.36512	     0.78635	     1.73667	     1.36145	     0.85372	     1.12696	     0.68735	     0.38734	
    -1.22956	    -0.37674	     0.52249	     1.19929	    -1.12972	    -0.36858	     0.46494	     1.12700	    -1.16714	    -0.32269	     0.30136	     0.85759	     1.67081	     1.28340	     0.93623	     1.83719	     1.34259	     0.86522	     1.45991	     1.36512	     0.78635	     1.73667	     1.34076	     0.85372	     1.12696	     0.68735	     0.38734	
    -1.16840	    -0.37674	     0.43548	     1.31876	    -1.15856	    -0.36858	     0.46494	     1.08841	    -1.16714	    -0.25036	     0.23379	     0.79225	     1.49972	     1.28340	     0.99486	     1.72992	     1.33099	     0.86522	     1.45991	     1.40471	     0.78635	     1.74509	     1.36483	     0.83769	     1.12696	     0.68735	     0.38734	
    -1.09282	    -0.37674	     0.29107	     1.31876	    -1.15856	    -0.36858	     0.46494	     1.08841	    -1.16714	    -0.25036	     0.25954	     0.80665	     1.55616	     1.28340	     0.92095	     1.72992	     1.33099	     0.86522	     1.45991	     1.40471	     0.78635	     1.74509	     1.48196	     0.88393	     1.14396	     0.78269	     0.31393	
    -1.11168	    -0.31062	     0.29107	     1.33936	    -1.24243	    -0.39608	     0.46494	     1.10618	    -1.24533	    -0.24903	     0.33255	     0.80665	     1.57186	     1.29453	     0.92095	     1.80116	     1.30285	     0.74032	     1.45991	     1.40648	     0.79182	     1.80560	     1.41607	     0.88393	     1.14396	     0.78269	     0.31393	
    -1.08576	    -0.27208	     0.29107	     1.29639	    -1.35573	    -0.39608	     0.46494	     1.10618	    -1.23751	    -0.24621	     0.33255	     0.80665	     1.57536	     1.38797	     0.92095	     1.78326	     1.34643	     0.74032	     1.45991	     1.40648	     0.79997	     1.76769	     1.41607	     0.88393	     0.97569	     0.77663	     0.35919	
    -1.08576	    -0.27208	     0.29107	     1.21477	    -1.35963	    -0.39608	     0.52564	     1.14865	    -1.23751	    -0.30625	     0.33255	     0.82063	     1.57536	     1.38797	     0.92095	     1.78546	     1.41604	     0.74032	     1.41872	     1.39556	     0.79997	     1.56442	     1.41607	     0.86821	     0.97569	     0.77663	     0.35919	
    -1.13814	    -0.27208	     0.37902	     1.21477	    -1.30563	    -0.33938	     0.52564	     1.19958	    -1.23751	    -0.30625	     0.33255	     0.84925	     1.57546	     1.38797	     0.91745	     1.78546	     1.44441	     0.83204	     1.41872	     1.48125	     0.79997	     1.56442	     1.41607	     0.80530	     0.97569	     0.77663	     0.35919	
    -1.19604	    -0.16728	     0.40307	     1.21477	    -1.28017	    -0.36197	     0.44819	     1.14456	    -1.22719	    -0.24588	     0.46118	     0.87372	     1.58975	     1.43427	     0.85899	     1.78546	     1.36734	     0.84475	     1.50342	     1.47411	     0.94631	     1.58632	     1.54573	     0.84728	     0.97569	     0.77663	     0.35919	
    -1.24831	    -0.18768	     0.50889	     1.21477	    -1.28017	    -0.36197	     0.56631	     1.14456	    -1.30159	    -0.15674	     0.47856	     0.87372	     1.48753	     1.43944	     0.81555	     1.78546	     1.36734	     0.84475	     1.44746	     1.47411	     0.93397	     1.69018	     1.48827	     0.84728	     0.97569	     0.77663	     0.35919	
    -1.22719	    -0.30967	     0.50889	     1.21477	    -1.35652	    -0.36197	     0.44038	     1.14221	    -1.12272	    -0.21187	     0.49671	     0.86407	     1.61677	     1.38949	     0.81555	     1.78546	     1.44098	     0.84475	     1.37661	     1.39185	     0.82681	     1.73802	     1.34770	     0.80387	     1.09354	     0.81609	     0.35200	
    -1.22719	    -0.29220	     0.50889	     1.24872	    -1.39533	    -0.36197	     0.44038	     1.21162	    -1.10827	    -0.16212	     0.43165	     0.86407	     1.61677	     1.36046	     0.81555	     1.86583	     1.50735	     0.84475	     1.37661	     1.47252	     0.73928	     1.70163	     1.33545	     0.80387	     1.09354	     0.81609	     0.35200	
